run_no,spat_feed,diff_mort,juv-mort,time,BA
258,FALSE,TRUE,0,40,39.66909463
261,FALSE,TRUE,0.2,28,33.07623764
261,FALSE,TRUE,0.2,29,33.47683835
259,FALSE,TRUE,0,60,35.64050245
260,FALSE,TRUE,0,18,33.16376455
261,FALSE,TRUE,0.2,30,33.84310722
257,FALSE,TRUE,0,68,53.08641958
253,FALSE,TRUE,0,147,45.95716915
255,FALSE,TRUE,0,140,49.32362601
261,FALSE,TRUE,0.2,31,33.44728181
259,FALSE,TRUE,0,61,35.66949543
261,FALSE,TRUE,0.2,32,33.82263059
257,FALSE,TRUE,0,69,53.10858231
261,FALSE,TRUE,0.2,33,34.18688614
255,FALSE,TRUE,0,141,49.6816725
259,FALSE,TRUE,0,62,36.15347531
258,FALSE,TRUE,0,41,40.46716422
254,FALSE,TRUE,0,148,51.79530834
261,FALSE,TRUE,0.2,34,34.05253082
257,FALSE,TRUE,0,70,53.97131584
260,FALSE,TRUE,0,19,33.76405189
261,FALSE,TRUE,0.2,35,34.44435973
259,FALSE,TRUE,0,63,36.73043053
261,FALSE,TRUE,0.2,36,33.64132314
261,FALSE,TRUE,0.2,37,33.95842349
261,FALSE,TRUE,0.2,38,34.32889071
254,FALSE,TRUE,0,149,51.8297282
261,FALSE,TRUE,0.2,39,34.76582237
261,FALSE,TRUE,0.2,40,34.87162753
260,FALSE,TRUE,0,20,34.2771966
258,FALSE,TRUE,0,42,41.08208747
261,FALSE,TRUE,0.2,41,33.01487152
259,FALSE,TRUE,0,64,37.1390011
253,FALSE,TRUE,0,148,45.8997223
261,FALSE,TRUE,0.2,42,33.33933946
254,FALSE,TRUE,0,150,51.81568775
259,FALSE,TRUE,0,65,35.93940595
260,FALSE,TRUE,0,21,34.77907941
262,FALSE,TRUE,0.2,0,38.48825615
261,FALSE,TRUE,0.2,43,33.59212981
258,FALSE,TRUE,0,43,41.42604531
262,FALSE,TRUE,0.2,1,37.27796479
262,FALSE,TRUE,0.2,2,34.03315208
261,FALSE,TRUE,0.2,44,33.63338685
262,FALSE,TRUE,0.2,3,33.46644835
259,FALSE,TRUE,0,66,36.40380736
262,FALSE,TRUE,0.2,4,33.32251446
253,FALSE,TRUE,0,149,46.07455925
261,FALSE,TRUE,0.2,45,33.76546093
255,FALSE,TRUE,0,142,48.87348698
261,FALSE,TRUE,0.2,46,34.16438307
262,FALSE,TRUE,0.2,5,32.44270897
261,FALSE,TRUE,0.2,47,34.54640898
260,FALSE,TRUE,0,22,35.41560346
261,FALSE,TRUE,0.2,48,34.61201241
262,FALSE,TRUE,0.2,6,31.97116397
259,FALSE,TRUE,0,67,37.1334122
261,FALSE,TRUE,0.2,49,32.63940432
262,FALSE,TRUE,0.2,7,32.2185477
257,FALSE,TRUE,0,71,54.3317798
261,FALSE,TRUE,0.2,50,33.02345907
262,FALSE,TRUE,0.2,8,31.67709791
261,FALSE,TRUE,0.2,51,33.2211448
262,FALSE,TRUE,0.2,9,31.9152027
261,FALSE,TRUE,0.2,52,33.37219324
261,FALSE,TRUE,0.2,53,33.51826552
253,FALSE,TRUE,0,150,46.07548139
261,FALSE,TRUE,0.2,54,33.38520468
261,FALSE,TRUE,0.2,55,33.81243536
261,FALSE,TRUE,0.2,56,34.09952259
262,FALSE,TRUE,0.2,10,32.07628411
255,FALSE,TRUE,0,143,48.4997606
260,FALSE,TRUE,0,23,35.1559526
262,FALSE,TRUE,0.2,11,31.95094113
257,FALSE,TRUE,0,72,54.18772365
263,FALSE,TRUE,0.2,0,45.3359025
262,FALSE,TRUE,0.2,12,30.50268829
262,FALSE,TRUE,0.2,13,30.45794781
258,FALSE,TRUE,0,44,42.16533232
263,FALSE,TRUE,0.2,1,45.30159599
263,FALSE,TRUE,0.2,2,45.98825489
263,FALSE,TRUE,0.2,3,45.67736489
262,FALSE,TRUE,0.2,14,30.69651672
257,FALSE,TRUE,0,73,54.84790428
259,FALSE,TRUE,0,68,37.8905373
255,FALSE,TRUE,0,144,48.53681716
261,FALSE,TRUE,0.2,57,34.53270144
262,FALSE,TRUE,0.2,15,30.56215472
263,FALSE,TRUE,0.2,4,44.55125887
257,FALSE,TRUE,0,74,55.2275461
259,FALSE,TRUE,0,69,38.64444039
263,FALSE,TRUE,0.2,5,44.47463431
260,FALSE,TRUE,0,24,35.69436791
263,FALSE,TRUE,0.2,6,44.93955778
255,FALSE,TRUE,0,145,47.99281241
262,FALSE,TRUE,0.2,16,29.73360604
259,FALSE,TRUE,0,70,38.94872207
258,FALSE,TRUE,0,45,42.9233711
262,FALSE,TRUE,0.2,17,27.7285872
260,FALSE,TRUE,0,25,35.51342028
255,FALSE,TRUE,0,146,47.64685984
263,FALSE,TRUE,0.2,7,44.78052921
259,FALSE,TRUE,0,71,38.91215706
262,FALSE,TRUE,0.2,18,27.67062769
261,FALSE,TRUE,0.2,58,35.05119063
262,FALSE,TRUE,0.2,19,27.95427735
258,FALSE,TRUE,0,46,43.67345023
259,FALSE,TRUE,0,72,38.28694606
255,FALSE,TRUE,0,147,47.89669095
260,FALSE,TRUE,0,26,35.99507396
262,FALSE,TRUE,0.2,20,28.27083818
263,FALSE,TRUE,0.2,8,44.56005879
262,FALSE,TRUE,0.2,21,28.52259835
262,FALSE,TRUE,0.2,22,28.40026263
263,FALSE,TRUE,0.2,9,44.54050702
258,FALSE,TRUE,0,47,44.31908287
255,FALSE,TRUE,0,148,48.28582269
257,FALSE,TRUE,0,75,54.45149488
260,FALSE,TRUE,0,27,36.54065181
262,FALSE,TRUE,0.2,23,28.67911758
262,FALSE,TRUE,0.2,24,28.4613581
262,FALSE,TRUE,0.2,25,28.7261865
262,FALSE,TRUE,0.2,26,28.51820481
262,FALSE,TRUE,0.2,27,28.6693783
258,FALSE,TRUE,0,48,44.6014608
255,FALSE,TRUE,0,149,47.78152409
262,FALSE,TRUE,0.2,28,28.4561628
261,FALSE,TRUE,0.2,59,35.54813798
263,FALSE,TRUE,0.2,10,44.89458
260,FALSE,TRUE,0,28,37.14309628
259,FALSE,TRUE,0,73,38.94000619
262,FALSE,TRUE,0.2,29,28.11415842
262,FALSE,TRUE,0.2,30,28.35623795
262,FALSE,TRUE,0.2,31,27.42395276
255,FALSE,TRUE,0,150,48.16500429
259,FALSE,TRUE,0,74,39.69367419
262,FALSE,TRUE,0.2,32,27.0396871
264,FALSE,TRUE,0.2,0,44.91712628
264,FALSE,TRUE,0.2,1,45.0497603
263,FALSE,TRUE,0.2,11,42.88996236
262,FALSE,TRUE,0.2,33,27.32959919
264,FALSE,TRUE,0.2,2,43.39144819
264,FALSE,TRUE,0.2,3,41.05546329
258,FALSE,TRUE,0,49,45.22619033
259,FALSE,TRUE,0,75,40.33299617
260,FALSE,TRUE,0,29,37.77062384
262,FALSE,TRUE,0.2,34,27.55373332
257,FALSE,TRUE,0,76,54.73473176
264,FALSE,TRUE,0.2,4,39.83596329
262,FALSE,TRUE,0.2,35,27.83816303
259,FALSE,TRUE,0,76,40.87377804
261,FALSE,TRUE,0.2,60,35.83752268
264,FALSE,TRUE,0.2,5,39.45510565
262,FALSE,TRUE,0.2,36,28.16376201
263,FALSE,TRUE,0.2,12,43.15960103
262,FALSE,TRUE,0.2,37,28.04929871
264,FALSE,TRUE,0.2,6,39.79955691
257,FALSE,TRUE,0,77,54.10782923
262,FALSE,TRUE,0.2,38,27.90660084
260,FALSE,TRUE,0,30,37.95705192
262,FALSE,TRUE,0.2,39,27.16873636
264,FALSE,TRUE,0.2,7,38.82179817
259,FALSE,TRUE,0,77,41.09094274
261,FALSE,TRUE,0.2,61,35.33088191
264,FALSE,TRUE,0.2,8,39.2749984
263,FALSE,TRUE,0.2,13,42.62942613
262,FALSE,TRUE,0.2,40,25.92632802
264,FALSE,TRUE,0.2,9,39.1037682
258,FALSE,TRUE,0,50,46.07455296
262,FALSE,TRUE,0.2,41,26.17080687
264,FALSE,TRUE,0.2,10,38.42163845
263,FALSE,TRUE,0.2,14,42.16633401
262,FALSE,TRUE,0.2,42,26.45392839
264,FALSE,TRUE,0.2,11,38.15679858
262,FALSE,TRUE,0.2,43,25.57372911
264,FALSE,TRUE,0.2,12,38.30195557
263,FALSE,TRUE,0.2,15,41.94027196
259,FALSE,TRUE,0,78,41.80279289
264,FALSE,TRUE,0.2,13,38.72822065
260,FALSE,TRUE,0,31,38.69285102
264,FALSE,TRUE,0.2,14,38.22922412
262,FALSE,TRUE,0.2,44,23.48611107
263,FALSE,TRUE,0.2,16,42.00749668
264,FALSE,TRUE,0.2,15,38.54821403
262,FALSE,TRUE,0.2,45,23.59457421
263,FALSE,TRUE,0.2,17,41.45730033
262,FALSE,TRUE,0.2,46,23.30173995
263,FALSE,TRUE,0.2,18,41.2200538
263,FALSE,TRUE,0.2,19,41.31452672
259,FALSE,TRUE,0,79,42.36491426
262,FALSE,TRUE,0.2,47,23.62887416
264,FALSE,TRUE,0.2,16,39.17347399
262,FALSE,TRUE,0.2,48,23.85965808
264,FALSE,TRUE,0.2,17,39.48105224
262,FALSE,TRUE,0.2,49,24.17148135
262,FALSE,TRUE,0.2,50,24.00767641
263,FALSE,TRUE,0.2,20,38.88752268
259,FALSE,TRUE,0,80,43.07050034
262,FALSE,TRUE,0.2,51,24.26496228
263,FALSE,TRUE,0.2,21,37.87979591
261,FALSE,TRUE,0.2,62,35.00787501
262,FALSE,TRUE,0.2,52,24.19344553
262,FALSE,TRUE,0.2,53,23.15554584
262,FALSE,TRUE,0.2,54,22.46819155
262,FALSE,TRUE,0.2,55,22.44191504
264,FALSE,TRUE,0.2,18,38.71782506
259,FALSE,TRUE,0,81,43.58351032
260,FALSE,TRUE,0,32,39.24534189
262,FALSE,TRUE,0.2,56,22.24572516
261,FALSE,TRUE,0.2,63,35.4625231
264,FALSE,TRUE,0.2,19,39.2438108
257,FALSE,TRUE,0,78,54.29756766
263,FALSE,TRUE,0.2,22,38.09201013
258,FALSE,TRUE,0,51,45.78677026
259,FALSE,TRUE,0,82,43.45524946
262,FALSE,TRUE,0.2,57,22.34789328
262,FALSE,TRUE,0.2,58,20.31741757
257,FALSE,TRUE,0,79,54.7049269
262,FALSE,TRUE,0.2,59,20.43323323
262,FALSE,TRUE,0.2,60,20.49605591
262,FALSE,TRUE,0.2,61,20.69510277
259,FALSE,TRUE,0,83,43.88974085
264,FALSE,TRUE,0.2,20,38.69336677
263,FALSE,TRUE,0.2,23,37.21473866
262,FALSE,TRUE,0.2,62,21.02260706
257,FALSE,TRUE,0,80,55.10169008
263,FALSE,TRUE,0.2,24,37.54453922
262,FALSE,TRUE,0.2,63,19.43932903
263,FALSE,TRUE,0.2,25,37.94946271
260,FALSE,TRUE,0,33,39.77753801
262,FALSE,TRUE,0.2,64,19.66011719
257,FALSE,TRUE,0,81,54.42687384
263,FALSE,TRUE,0.2,26,38.09678505
261,FALSE,TRUE,0.2,64,34.60446008
263,FALSE,TRUE,0.2,27,38.19282977
264,FALSE,TRUE,0.2,21,37.08049674
263,FALSE,TRUE,0.2,28,38.28136034
262,FALSE,TRUE,0.2,65,19.76233767
263,FALSE,TRUE,0.2,29,38.31793275
257,FALSE,TRUE,0,82,53.34573322
262,FALSE,TRUE,0.2,66,19.99243811
264,FALSE,TRUE,0.2,22,37.54134151
262,FALSE,TRUE,0.2,67,19.90822073
260,FALSE,TRUE,0,34,39.91523521
262,FALSE,TRUE,0.2,68,19.81265405
263,FALSE,TRUE,0.2,30,38.11223101
262,FALSE,TRUE,0.2,69,19.97376838
258,FALSE,TRUE,0,52,46.41037797
263,FALSE,TRUE,0.2,31,37.35115766
262,FALSE,TRUE,0.2,70,20.00577188
263,FALSE,TRUE,0.2,32,37.75126516
263,FALSE,TRUE,0.2,33,37.69197219
264,FALSE,TRUE,0.2,23,37.49714397
263,FALSE,TRUE,0.2,34,37.80549028
262,FALSE,TRUE,0.2,71,20.27117496
262,FALSE,TRUE,0.2,72,20.51970092
259,FALSE,TRUE,0,84,44.30124714
264,FALSE,TRUE,0.2,24,37.83957901
263,FALSE,TRUE,0.2,35,36.79408291
261,FALSE,TRUE,0.2,65,34.74197559
262,FALSE,TRUE,0.2,73,20.80729056
262,FALSE,TRUE,0.2,74,21.00854541
262,FALSE,TRUE,0.2,75,20.6414583
263,FALSE,TRUE,0.2,36,37.23627409
262,FALSE,TRUE,0.2,76,20.03076201
262,FALSE,TRUE,0.2,77,20.23807906
262,FALSE,TRUE,0.2,78,20.4209402
263,FALSE,TRUE,0.2,37,37.61021574
262,FALSE,TRUE,0.2,79,20.57145865
262,FALSE,TRUE,0.2,80,20.91439652
262,FALSE,TRUE,0.2,81,20.76577759
259,FALSE,TRUE,0,85,44.27186795
263,FALSE,TRUE,0.2,38,37.87994491
260,FALSE,TRUE,0,35,40.03556466
262,FALSE,TRUE,0.2,82,20.93057754
257,FALSE,TRUE,0,83,53.40701869
264,FALSE,TRUE,0.2,25,36.42270304
263,FALSE,TRUE,0.2,39,37.84759011
259,FALSE,TRUE,0,86,44.95508728
262,FALSE,TRUE,0.2,83,20.75524328
263,FALSE,TRUE,0.2,40,38.32110155
257,FALSE,TRUE,0,84,53.37807896
260,FALSE,TRUE,0,36,39.69363293
263,FALSE,TRUE,0.2,41,36.34178381
258,FALSE,TRUE,0,53,47.05025568
263,FALSE,TRUE,0.2,42,36.76844563
262,FALSE,TRUE,0.2,84,20.91367341
263,FALSE,TRUE,0.2,43,36.45851355
259,FALSE,TRUE,0,87,45.28076267
263,FALSE,TRUE,0.2,44,36.92932503
262,FALSE,TRUE,0.2,85,19.95134948
264,FALSE,TRUE,0.2,26,35.60764106
257,FALSE,TRUE,0,85,52.76857359
261,FALSE,TRUE,0.2,66,34.48531785
262,FALSE,TRUE,0.2,86,20.12337133
262,FALSE,TRUE,0.2,87,20.39776165
263,FALSE,TRUE,0.2,45,37.20900601
264,FALSE,TRUE,0.2,27,35.16881197
260,FALSE,TRUE,0,37,40.27178097
258,FALSE,TRUE,0,54,46.58763175
257,FALSE,TRUE,0,86,52.67404797
263,FALSE,TRUE,0.2,46,37.06198163
262,FALSE,TRUE,0.2,88,20.62307808
264,FALSE,TRUE,0.2,28,34.84485901
263,FALSE,TRUE,0.2,47,36.99901739
257,FALSE,TRUE,0,87,51.73874048
264,FALSE,TRUE,0.2,29,33.56409414
264,FALSE,TRUE,0.2,30,33.90636394
262,FALSE,TRUE,0.2,89,20.82393248
258,FALSE,TRUE,0,55,46.35176246
263,FALSE,TRUE,0.2,48,37.08608929
260,FALSE,TRUE,0,38,40.50362949
264,FALSE,TRUE,0.2,31,33.34791519
257,FALSE,TRUE,0,88,51.25532048
263,FALSE,TRUE,0.2,49,36.98481982
262,FALSE,TRUE,0.2,90,21.13037591
264,FALSE,TRUE,0.2,32,33.67038519
261,FALSE,TRUE,0.2,67,34.82199505
258,FALSE,TRUE,0,56,47.08427001
260,FALSE,TRUE,0,39,41.0466808
262,FALSE,TRUE,0.2,91,21.48447783
263,FALSE,TRUE,0.2,50,37.27202334
263,FALSE,TRUE,0.2,51,37.46753809
261,FALSE,TRUE,0.2,68,35.18910981
263,FALSE,TRUE,0.2,52,37.65452174
264,FALSE,TRUE,0.2,33,34.09828212
262,FALSE,TRUE,0.2,92,21.47291182
259,FALSE,TRUE,0,88,45.84398356
258,FALSE,TRUE,0,57,46.58550204
263,FALSE,TRUE,0.2,53,37.84639976
262,FALSE,TRUE,0.2,93,21.70560069
262,FALSE,TRUE,0.2,94,21.76897046
262,FALSE,TRUE,0.2,95,21.02944265
260,FALSE,TRUE,0,40,40.38816795
264,FALSE,TRUE,0.2,34,34.40278017
262,FALSE,TRUE,0.2,96,20.51036548
262,FALSE,TRUE,0.2,97,20.53302292
257,FALSE,TRUE,0,89,51.33119084
263,FALSE,TRUE,0.2,54,37.64236183
261,FALSE,TRUE,0.2,69,35.55089415
262,FALSE,TRUE,0.2,98,20.72201584
263,FALSE,TRUE,0.2,55,37.43755552
257,FALSE,TRUE,0,90,51.41578049
264,FALSE,TRUE,0.2,35,34.74933084
263,FALSE,TRUE,0.2,56,37.17382888
263,FALSE,TRUE,0.2,57,35.56638109
262,FALSE,TRUE,0.2,99,20.89124282
257,FALSE,TRUE,0,91,50.92999099
258,FALSE,TRUE,0,58,46.87397751
264,FALSE,TRUE,0.2,36,33.42256582
262,FALSE,TRUE,0.2,100,21.16644294
260,FALSE,TRUE,0,41,40.78634678
262,FALSE,TRUE,0.2,101,21.45601503
262,FALSE,TRUE,0.2,102,21.7138858
262,FALSE,TRUE,0.2,103,21.55056225
262,FALSE,TRUE,0.2,104,20.31370998
258,FALSE,TRUE,0,59,47.71234991
264,FALSE,TRUE,0.2,37,32.95683508
259,FALSE,TRUE,0,89,46.16052547
262,FALSE,TRUE,0.2,105,20.4204626
263,FALSE,TRUE,0.2,58,35.38088757
261,FALSE,TRUE,0.2,70,35.18456681
262,FALSE,TRUE,0.2,106,20.44050489
262,FALSE,TRUE,0.2,107,20.49052189
262,FALSE,TRUE,0.2,108,20.26398694
258,FALSE,TRUE,0,60,47.59630898
262,FALSE,TRUE,0.2,109,20.57149333
259,FALSE,TRUE,0,90,45.74139215
260,FALSE,TRUE,0,42,41.64278884
262,FALSE,TRUE,0.2,110,20.70057513
264,FALSE,TRUE,0.2,38,33.42842918
262,FALSE,TRUE,0.2,111,20.96783461
258,FALSE,TRUE,0,61,47.91240164
262,FALSE,TRUE,0.2,112,20.62236613
262,FALSE,TRUE,0.2,113,20.77507162
260,FALSE,TRUE,0,43,41.31350373
263,FALSE,TRUE,0.2,59,35.64288958
262,FALSE,TRUE,0.2,114,19.96925634
264,FALSE,TRUE,0.2,39,33.41433439
261,FALSE,TRUE,0.2,71,34.22836236
257,FALSE,TRUE,0,92,50.32846444
262,FALSE,TRUE,0.2,115,20.17913708
258,FALSE,TRUE,0,62,48.41990613
262,FALSE,TRUE,0.2,116,20.46014465
262,FALSE,TRUE,0.2,117,20.43687499
264,FALSE,TRUE,0.2,40,33.81553855
260,FALSE,TRUE,0,44,42.0212768
262,FALSE,TRUE,0.2,118,20.73167095
264,FALSE,TRUE,0.2,41,34.01244541
262,FALSE,TRUE,0.2,119,20.65074672
260,FALSE,TRUE,0,45,42.166804
262,FALSE,TRUE,0.2,120,20.54279593
263,FALSE,TRUE,0.2,60,36.00795881
262,FALSE,TRUE,0.2,121,20.82594354
264,FALSE,TRUE,0.2,42,33.89572547
259,FALSE,TRUE,0,91,46.38929759
262,FALSE,TRUE,0.2,122,21.07861247
262,FALSE,TRUE,0.2,123,21.24995918
261,FALSE,TRUE,0.2,72,32.84029593
262,FALSE,TRUE,0.2,124,21.11893831
264,FALSE,TRUE,0.2,43,34.25406634
262,FALSE,TRUE,0.2,125,21.35927187
260,FALSE,TRUE,0,46,42.8423238
262,FALSE,TRUE,0.2,126,21.62135549
262,FALSE,TRUE,0.2,127,21.22988532
262,FALSE,TRUE,0.2,128,21.28120554
262,FALSE,TRUE,0.2,129,21.25290797
264,FALSE,TRUE,0.2,44,33.97264521
258,FALSE,TRUE,0,63,48.32887385
262,FALSE,TRUE,0.2,130,21.18246862
262,FALSE,TRUE,0.2,131,21.13050932
262,FALSE,TRUE,0.2,132,21.26771415
262,FALSE,TRUE,0.2,133,21.59715203
262,FALSE,TRUE,0.2,134,21.75401247
262,FALSE,TRUE,0.2,135,22.01858236
264,FALSE,TRUE,0.2,45,34.16167148
261,FALSE,TRUE,0.2,73,33.39155426
262,FALSE,TRUE,0.2,136,20.9675116
262,FALSE,TRUE,0.2,137,21.12250382
262,FALSE,TRUE,0.2,138,21.31870428
262,FALSE,TRUE,0.2,139,21.27849565
260,FALSE,TRUE,0,47,43.23380741
262,FALSE,TRUE,0.2,140,21.52544947
264,FALSE,TRUE,0.2,46,34.35526468
262,FALSE,TRUE,0.2,141,21.70079082
257,FALSE,TRUE,0,93,49.49443836
264,FALSE,TRUE,0.2,47,34.5167149
263,FALSE,TRUE,0.2,61,35.62861408
260,FALSE,TRUE,0,48,43.65294091
264,FALSE,TRUE,0.2,48,34.43798116
262,FALSE,TRUE,0.2,142,21.94692703
264,FALSE,TRUE,0.2,49,34.8800576
264,FALSE,TRUE,0.2,50,35.03324982
262,FALSE,TRUE,0.2,143,21.55155911
257,FALSE,TRUE,0,94,49.71667539
261,FALSE,TRUE,0.2,74,32.9038815
264,FALSE,TRUE,0.2,51,34.38185564
262,FALSE,TRUE,0.2,144,21.28377361
263,FALSE,TRUE,0.2,62,34.24166624
260,FALSE,TRUE,0,49,44.25894777
262,FALSE,TRUE,0.2,145,20.81810795
263,FALSE,TRUE,0.2,63,34.00702683
258,FALSE,TRUE,0,64,47.71034953
261,FALSE,TRUE,0.2,75,33.22484116
257,FALSE,TRUE,0,95,49.43788292
259,FALSE,TRUE,0,92,46.37455229
263,FALSE,TRUE,0.2,64,34.04436803
262,FALSE,TRUE,0.2,146,21.00800961
263,FALSE,TRUE,0.2,65,32.70542732
264,FALSE,TRUE,0.2,52,34.82873677
262,FALSE,TRUE,0.2,147,21.30887446
257,FALSE,TRUE,0,96,49.63640349
263,FALSE,TRUE,0.2,66,33.07706857
262,FALSE,TRUE,0.2,148,21.41620028
258,FALSE,TRUE,0,65,47.81261375
262,FALSE,TRUE,0.2,149,21.71316296
259,FALSE,TRUE,0,93,46.58814031
262,FALSE,TRUE,0.2,150,21.94159416
264,FALSE,TRUE,0.2,53,34.89307731
260,FALSE,TRUE,0,50,42.67392931
265,FALSE,TRUE,0.2,0,53.91987705
264,FALSE,TRUE,0.2,54,35.20820844
257,FALSE,TRUE,0,97,49.28152357
265,FALSE,TRUE,0.2,1,53.96892977
265,FALSE,TRUE,0.2,2,53.47442261
261,FALSE,TRUE,0.2,76,32.88805861
264,FALSE,TRUE,0.2,55,34.78788598
258,FALSE,TRUE,0,66,48.28228638
265,FALSE,TRUE,0.2,3,50.38536265
259,FALSE,TRUE,0,94,47.11615779
265,FALSE,TRUE,0.2,4,47.84842831
263,FALSE,TRUE,0.2,67,33.27705242
265,FALSE,TRUE,0.2,5,46.28172792
264,FALSE,TRUE,0.2,56,35.0573564
265,FALSE,TRUE,0.2,6,45.8933044
265,FALSE,TRUE,0.2,7,45.73990364
257,FALSE,TRUE,0,98,49.24391045
265,FALSE,TRUE,0.2,8,44.1304041
264,FALSE,TRUE,0.2,57,35.45508556
265,FALSE,TRUE,0.2,9,43.9050672
265,FALSE,TRUE,0.2,10,43.04485871
265,FALSE,TRUE,0.2,11,42.37237383
264,FALSE,TRUE,0.2,58,35.31025193
261,FALSE,TRUE,0.2,77,32.9712047
265,FALSE,TRUE,0.2,12,42.52208703
263,FALSE,TRUE,0.2,68,33.46762758
259,FALSE,TRUE,0,95,46.95640028
265,FALSE,TRUE,0.2,13,42.8785841
263,FALSE,TRUE,0.2,69,32.98937552
261,FALSE,TRUE,0.2,78,33.29846589
257,FALSE,TRUE,0,99,48.91954083
265,FALSE,TRUE,0.2,14,40.49488306
265,FALSE,TRUE,0.2,15,40.53664145
265,FALSE,TRUE,0.2,16,40.2096143
263,FALSE,TRUE,0.2,70,32.7284226
265,FALSE,TRUE,0.2,17,38.6528418
257,FALSE,TRUE,0,100,48.37384857
259,FALSE,TRUE,0,96,47.1659043
265,FALSE,TRUE,0.2,18,38.49581112
264,FALSE,TRUE,0.2,59,35.29235385
265,FALSE,TRUE,0.2,19,38.83780597
265,FALSE,TRUE,0.2,20,39.23504226
257,FALSE,TRUE,0,101,49.01700174
261,FALSE,TRUE,0.2,79,32.51352868
263,FALSE,TRUE,0.2,71,32.84809748
265,FALSE,TRUE,0.2,21,39.38984759
259,FALSE,TRUE,0,97,47.35250799
260,FALSE,TRUE,0,51,42.51985951
265,FALSE,TRUE,0.2,22,38.8610097
265,FALSE,TRUE,0.2,23,39.27475381
258,FALSE,TRUE,0,67,48.85852925
261,FALSE,TRUE,0.2,80,32.75399604
265,FALSE,TRUE,0.2,24,39.61374024
265,FALSE,TRUE,0.2,25,39.88263274
259,FALSE,TRUE,0,98,47.74780563
261,FALSE,TRUE,0.2,81,33.04456884
265,FALSE,TRUE,0.2,26,40.1770067
265,FALSE,TRUE,0.2,27,40.44898661
265,FALSE,TRUE,0.2,28,39.95972234
258,FALSE,TRUE,0,68,48.98759062
265,FALSE,TRUE,0.2,29,39.7415136
264,FALSE,TRUE,0.2,60,35.37880617
259,FALSE,TRUE,0,99,48.69311038
265,FALSE,TRUE,0.2,30,39.57126192
263,FALSE,TRUE,0.2,72,31.72548305
265,FALSE,TRUE,0.2,31,39.73053194
258,FALSE,TRUE,0,69,49.18707807
265,FALSE,TRUE,0.2,32,39.32399377
261,FALSE,TRUE,0.2,82,33.07764886
265,FALSE,TRUE,0.2,33,39.24159678
263,FALSE,TRUE,0.2,73,31.79935713
259,FALSE,TRUE,0,100,48.51889618
265,FALSE,TRUE,0.2,34,36.14398373
263,FALSE,TRUE,0.2,74,32.12111887
258,FALSE,TRUE,0,70,49.49192992
257,FALSE,TRUE,0,102,49.06791973
265,FALSE,TRUE,0.2,35,36.38772125
259,FALSE,TRUE,0,101,48.13349077
265,FALSE,TRUE,0.2,36,36.69689008
265,FALSE,TRUE,0.2,37,35.98068677
260,FALSE,TRUE,0,52,43.45108435
265,FALSE,TRUE,0.2,38,34.91051415
257,FALSE,TRUE,0,103,48.56111047
258,FALSE,TRUE,0,71,49.98132735
259,FALSE,TRUE,0,102,48.59341471
265,FALSE,TRUE,0.2,39,34.17890838
264,FALSE,TRUE,0.2,61,35.44150698
265,FALSE,TRUE,0.2,40,33.95558817
261,FALSE,TRUE,0.2,83,33.46782104
265,FALSE,TRUE,0.2,41,34.27654996
265,FALSE,TRUE,0.2,42,34.65460121
263,FALSE,TRUE,0.2,75,31.7632572
265,FALSE,TRUE,0.2,43,34.97168727
259,FALSE,TRUE,0,103,49.19341868
261,FALSE,TRUE,0.2,84,33.73273655
264,FALSE,TRUE,0.2,62,35.78652273
265,FALSE,TRUE,0.2,44,34.92903121
265,FALSE,TRUE,0.2,45,33.75649326
260,FALSE,TRUE,0,53,43.40467478
261,FALSE,TRUE,0.2,85,34.05873228
265,FALSE,TRUE,0.2,46,34.12854481
259,FALSE,TRUE,0,104,49.46411197
264,FALSE,TRUE,0.2,63,34.57416342
261,FALSE,TRUE,0.2,86,34.13584973
265,FALSE,TRUE,0.2,47,34.04802679
261,FALSE,TRUE,0.2,87,34.41003128
261,FALSE,TRUE,0.2,88,33.65854512
265,FALSE,TRUE,0.2,48,33.11676086
259,FALSE,TRUE,0,105,50.12070982
261,FALSE,TRUE,0.2,89,33.41026395
260,FALSE,TRUE,0,54,43.62901576
263,FALSE,TRUE,0.2,76,31.61175822
261,FALSE,TRUE,0.2,90,33.81711124
261,FALSE,TRUE,0.2,91,34.09664613
265,FALSE,TRUE,0.2,49,31.07479131
259,FALSE,TRUE,0,106,50.3937613
257,FALSE,TRUE,0,104,48.21036988
265,FALSE,TRUE,0.2,50,31.43187533
261,FALSE,TRUE,0.2,92,34.35999048
258,FALSE,TRUE,0,72,50.57037079
264,FALSE,TRUE,0.2,64,35.02839465
260,FALSE,TRUE,0,55,43.83053371
257,FALSE,TRUE,0,105,48.29709445
264,FALSE,TRUE,0.2,65,35.0350276
263,FALSE,TRUE,0.2,77,32.04781325
264,FALSE,TRUE,0.2,66,35.15468774
265,FALSE,TRUE,0.2,51,31.82340679
260,FALSE,TRUE,0,56,44.58742597
261,FALSE,TRUE,0.2,93,34.51144682
257,FALSE,TRUE,0,106,48.0679814
264,FALSE,TRUE,0.2,67,35.30084443
261,FALSE,TRUE,0.2,94,34.28167692
264,FALSE,TRUE,0.2,68,34.7217359
263,FALSE,TRUE,0.2,78,31.80898711
264,FALSE,TRUE,0.2,69,35.0237725
257,FALSE,TRUE,0,107,48.17622016
264,FALSE,TRUE,0.2,70,35.05302635
