"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_3.8.nlogo"
"Experiment_1"
"10/07/2015 16:35:44:909 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","n-trees","mean-tree-age","differential-juvenile-mortality?","juvenile-mortality","[step]","sum [BA] of trees"
"9","true","280","90","true","0.4","19","29.703084844855127"
"9","true","280","90","true","0.4","20","29.88091268544892"
"6","true","280","90","true","0.2","60","31.308984517518198"
"9","true","280","90","true","0.4","21","29.9305964452176"
"4","true","280","90","true","0.2","67","33.06898372875448"
"9","true","280","90","true","0.4","22","30.175045890258463"
"7","true","280","90","true","0.4","101","24.54683621889091"
"9","true","280","90","true","0.4","23","30.41076426386249"
"9","true","280","90","true","0.4","24","29.44029799884522"
"9","true","280","90","true","0.4","25","29.505321014085627"
"9","true","280","90","true","0.4","26","29.698377461305178"
"6","true","280","90","true","0.2","61","31.816239978724468"
"7","true","280","90","true","0.4","102","24.379184132456636"
"7","true","280","90","true","0.4","103","24.581831831428712"
"9","true","280","90","true","0.4","27","29.99987001791373"
"6","true","280","90","true","0.2","62","31.960649529651736"
"7","true","280","90","true","0.4","104","24.59477981616303"
"7","true","280","90","true","0.4","105","24.190574163273535"
"9","true","280","90","true","0.4","28","30.13661066924778"
"7","true","280","90","true","0.4","106","24.416073623040592"
"7","true","280","90","true","0.4","107","23.764131145401144"
"9","true","280","90","true","0.4","29","30.29964840324659"
"6","true","280","90","true","0.2","63","29.697249040719655"
"9","true","280","90","true","0.4","30","29.82673433626402"
"9","true","280","90","true","0.4","31","30.160918066599955"
"4","true","280","90","true","0.2","68","33.21397916787989"
"6","true","280","90","true","0.2","64","28.82662991481185"
"1","true","280","90","true","0","24","37.76702500982774"
"3","true","280","90","true","0","20","39.72915886630636"
"7","true","280","90","true","0.4","108","23.85414957811442"
"9","true","280","90","true","0.4","32","29.21561802314966"
"7","true","280","90","true","0.4","109","23.807564707226813"
"7","true","280","90","true","0.4","110","22.826518782796672"
"7","true","280","90","true","0.4","111","22.85689274271286"
"6","true","280","90","true","0.2","65","29.142770414103815"
"4","true","280","90","true","0.2","69","33.49528257653456"
"5","true","280","90","true","0.2","66","40.47994645764335"
"9","true","280","90","true","0.4","33","27.393719676046786"
"7","true","280","90","true","0.4","112","23.082881048987673"
"9","true","280","90","true","0.4","34","26.181369721323456"
"6","true","280","90","true","0.2","66","29.231114237705096"
"9","true","280","90","true","0.4","35","23.983956967301545"
"9","true","280","90","true","0.4","36","24.210483715447594"
"9","true","280","90","true","0.4","37","24.390503035081046"
"9","true","280","90","true","0.4","38","24.233644050408902"
"7","true","280","90","true","0.4","113","23.06926785995544"
"9","true","280","90","true","0.4","39","23.22096372491787"
"9","true","280","90","true","0.4","40","23.433170912961767"
"9","true","280","90","true","0.4","41","22.34819393439639"
"9","true","280","90","true","0.4","42","20.886234327047372"
"7","true","280","90","true","0.4","114","21.583811057455677"
"6","true","280","90","true","0.2","67","29.56721846517096"
"7","true","280","90","true","0.4","115","21.138554738280668"
"2","true","280","90","true","0","22","39.851829766334156"
"9","true","280","90","true","0.4","43","21.126606796566172"
"9","true","280","90","true","0.4","44","20.63665099000397"
"7","true","280","90","true","0.4","116","20.628786824590414"
"5","true","280","90","true","0.2","67","40.55038457099904"
"6","true","280","90","true","0.2","68","30.0737992960033"
"9","true","280","90","true","0.4","45","20.863778285390193"
"7","true","280","90","true","0.4","117","19.67246416561881"
"7","true","280","90","true","0.4","118","19.699966893440866"
"9","true","280","90","true","0.4","46","20.262943876408773"
"6","true","280","90","true","0.2","69","29.592267428184908"
"7","true","280","90","true","0.4","119","19.50069164738553"
"7","true","280","90","true","0.4","120","18.993305319422568"
"9","true","280","90","true","0.4","47","20.185808333761678"
"7","true","280","90","true","0.4","121","18.056593978930923"
"7","true","280","90","true","0.4","122","17.75455472947817"
"9","true","280","90","true","0.4","48","19.233101455684157"
"7","true","280","90","true","0.4","123","17.64326980225319"
"7","true","280","90","true","0.4","124","17.242230041019738"
"9","true","280","90","true","0.4","49","19.228717800430733"
"7","true","280","90","true","0.4","125","17.128581281729936"
"9","true","280","90","true","0.4","50","18.566568378193843"
"4","true","280","90","true","0.2","70","33.961477071126254"
"9","true","280","90","true","0.4","51","18.475923360295365"
"5","true","280","90","true","0.2","68","40.8183063097633"
"9","true","280","90","true","0.4","52","18.639911668610285"
"9","true","280","90","true","0.4","53","18.163702719570946"
"7","true","280","90","true","0.4","126","17.29307746365177"
"7","true","280","90","true","0.4","127","17.338165199930206"
"9","true","280","90","true","0.4","54","17.80124748828487"
"6","true","280","90","true","0.2","70","30.16411358158206"
"9","true","280","90","true","0.4","55","17.99007752041341"
"7","true","280","90","true","0.4","128","17.49996205395273"
"9","true","280","90","true","0.4","56","18.132700199759217"
"7","true","280","90","true","0.4","129","17.266366409526263"
"7","true","280","90","true","0.4","130","17.38335678718047"
"1","true","280","90","true","0","25","37.95397082401337"
"7","true","280","90","true","0.4","131","17.00600408226054"
"7","true","280","90","true","0.4","132","17.207526252619513"
"9","true","280","90","true","0.4","57","17.843370306021814"
"9","true","280","90","true","0.4","58","18.03031782415088"
"7","true","280","90","true","0.4","133","16.915165893654304"
"9","true","280","90","true","0.4","59","18.185332379355803"
"6","true","280","90","true","0.2","71","30.693780179888154"
"5","true","280","90","true","0.2","69","41.15488548433097"
"9","true","280","90","true","0.4","60","18.357867593594833"
"9","true","280","90","true","0.4","61","18.54118897085406"
"7","true","280","90","true","0.4","134","17.12199898737013"
"4","true","280","90","true","0.2","71","33.48792569155503"
"7","true","280","90","true","0.4","135","17.289653061113647"
"9","true","280","90","true","0.4","62","18.71101668276209"
"9","true","280","90","true","0.4","63","18.863015420268297"
"9","true","280","90","true","0.4","64","18.68131320222794"
"9","true","280","90","true","0.4","65","18.829946586556627"
"9","true","280","90","true","0.4","66","17.640157758534592"
"9","true","280","90","true","0.4","67","17.80114636847185"
"9","true","280","90","true","0.4","68","17.940985184365896"
"9","true","280","90","true","0.4","69","16.707920213529555"
"9","true","280","90","true","0.4","70","16.40050204861834"
"7","true","280","90","true","0.4","136","17.49242860712119"
"9","true","280","90","true","0.4","71","16.075571295956458"
"9","true","280","90","true","0.4","72","15.698395248316531"
"6","true","280","90","true","0.2","72","29.65247724855148"
"7","true","280","90","true","0.4","137","17.124583027212275"
"3","true","280","90","true","0","21","41.40706778629213"
"9","true","280","90","true","0.4","73","15.776805950212346"
"7","true","280","90","true","0.4","138","16.759228357212077"
"5","true","280","90","true","0.2","70","41.06876368476413"
"7","true","280","90","true","0.4","139","16.644067913287042"
"7","true","280","90","true","0.4","140","14.694656034525785"
"7","true","280","90","true","0.4","141","14.866565970956078"
"9","true","280","90","true","0.4","74","15.605115389087995"
"7","true","280","90","true","0.4","142","15.057819538732716"
"6","true","280","90","true","0.2","73","30.007692168103254"
"7","true","280","90","true","0.4","143","14.756130416642879"
"9","true","280","90","true","0.4","75","15.781055219521072"
"4","true","280","90","true","0.2","72","33.872039647110505"
"9","true","280","90","true","0.4","76","15.421380047027256"
"9","true","280","90","true","0.4","77","15.361659507300805"
"7","true","280","90","true","0.4","144","13.984908994924021"
"7","true","280","90","true","0.4","145","13.606052816719481"
"7","true","280","90","true","0.4","146","13.75277793189918"
"7","true","280","90","true","0.4","147","13.221169863227393"
"9","true","280","90","true","0.4","78","14.620953975116942"
"7","true","280","90","true","0.4","148","13.348594538140231"
"7","true","280","90","true","0.4","149","13.545681391160333"
"7","true","280","90","true","0.4","150","13.60355162048521"
"5","true","280","90","true","0.2","71","40.96645548974074"
"9","true","280","90","true","0.4","79","14.777502948600413"
"9","true","280","90","true","0.4","80","14.840954023224581"
"9","true","280","90","true","0.4","81","13.413108772559465"
"9","true","280","90","true","0.4","82","13.332146960602826"
"9","true","280","90","true","0.4","83","13.102146888021586"
"9","true","280","90","true","0.4","84","13.015431848642134"
"9","true","280","90","true","0.4","85","13.1126447662031"
"4","true","280","90","true","0.2","73","33.9598065159169"
"10","true","280","90","true","0.6","0","45.616027787575014"
"9","true","280","90","true","0.4","86","13.217724590616198"
"2","true","280","90","true","0","23","41.69231531784599"
"9","true","280","90","true","0.4","87","13.320744594180958"
"9","true","280","90","true","0.4","88","13.217685101111753"
"10","true","280","90","true","0.6","1","44.248296730602355"
"6","true","280","90","true","0.2","74","30.546115795857183"
"9","true","280","90","true","0.4","89","13.189108766599094"
"9","true","280","90","true","0.4","90","13.36069489608622"
"9","true","280","90","true","0.4","91","12.106302234208538"
"9","true","280","90","true","0.4","92","12.141964461963422"
"9","true","280","90","true","0.4","93","12.235120527154935"
"9","true","280","90","true","0.4","94","12.098734491358275"
"9","true","280","90","true","0.4","95","11.459359216002852"
"9","true","280","90","true","0.4","96","11.513527083031036"
"9","true","280","90","true","0.4","97","10.958797844522522"
"9","true","280","90","true","0.4","98","11.011699465505627"
"9","true","280","90","true","0.4","99","11.088042657605008"
"9","true","280","90","true","0.4","100","10.609797005185552"
"9","true","280","90","true","0.4","101","10.715338979954147"
"9","true","280","90","true","0.4","102","10.796454830407605"
"9","true","280","90","true","0.4","103","10.855070595391895"
"9","true","280","90","true","0.4","104","10.79706167984367"
"9","true","280","90","true","0.4","105","10.57336986009416"
"9","true","280","90","true","0.4","106","10.637841810875726"
"1","true","280","90","true","0","26","38.384059555719006"
"9","true","280","90","true","0.4","107","10.778439081227784"
"9","true","280","90","true","0.4","108","10.828608683065342"
"6","true","280","90","true","0.2","75","31.015632557148464"
"9","true","280","90","true","0.4","109","10.758181683417659"
"9","true","280","90","true","0.4","110","10.087571659135602"
"9","true","280","90","true","0.4","111","10.174678629309726"
"9","true","280","90","true","0.4","112","10.168701824855399"
"9","true","280","90","true","0.4","113","10.263405919567568"
"9","true","280","90","true","0.4","114","10.358630413920475"
"9","true","280","90","true","0.4","115","10.426268895103386"
"9","true","280","90","true","0.4","116","10.505740948511562"
"9","true","280","90","true","0.4","117","9.73765612025186"
"10","true","280","90","true","0.6","2","41.81991768074133"
"9","true","280","90","true","0.4","118","9.353747013032875"
"9","true","280","90","true","0.4","119","9.436225900089223"
"9","true","280","90","true","0.4","120","8.863276900759008"
"9","true","280","90","true","0.4","121","8.123324642334246"
"9","true","280","90","true","0.4","122","8.225567650662116"
"9","true","280","90","true","0.4","123","7.296731056071203"
"9","true","280","90","true","0.4","124","7.349541021316866"
"9","true","280","90","true","0.4","125","7.374794157287308"
"9","true","280","90","true","0.4","126","7.484391156642531"
"9","true","280","90","true","0.4","127","7.564043784843365"
"9","true","280","90","true","0.4","128","7.191285501336742"
"9","true","280","90","true","0.4","129","7.236669925010739"
"9","true","280","90","true","0.4","130","6.573265845636703"
"9","true","280","90","true","0.4","131","6.599250758887515"
"9","true","280","90","true","0.4","132","6.6241076334553055"
"6","true","280","90","true","0.2","76","31.636825339924446"
"9","true","280","90","true","0.4","133","6.66460726407496"
"9","true","280","90","true","0.4","134","6.7243755495955115"
"9","true","280","90","true","0.4","135","6.192600836910216"
"9","true","280","90","true","0.4","136","6.241553139611076"
"9","true","280","90","true","0.4","137","5.86046519617224"
"9","true","280","90","true","0.4","138","5.924177961030795"
"9","true","280","90","true","0.4","139","4.480967476528885"
"9","true","280","90","true","0.4","140","3.9792200665830126"
"9","true","280","90","true","0.4","141","3.993394801954989"
"9","true","280","90","true","0.4","142","3.9968907042449775"
