run_no,spat_feed,diff_mort,juv-mort,time,BA,,,,,,,,BA
8,TRUE,TRUE,0.4,121,16.47126165,,,,,,,,
6,TRUE,TRUE,0.2,45,29.04632778,,,,,,,,
8,TRUE,TRUE,0.4,122,16.4806033,,,,,,,,
8,TRUE,TRUE,0.4,123,16.23640171,,,,,,,,
8,TRUE,TRUE,0.4,124,15.88193824,,,,,,,,
8,TRUE,TRUE,0.4,125,16.02452026,,,,,,,,
6,TRUE,TRUE,0.2,46,29.43851465,,,,,,,,
5,TRUE,TRUE,0.2,63,40.86895533,,,,,,,,
8,TRUE,TRUE,0.4,126,15.44427108,,,,,,,,
2,TRUE,TRUE,0,19,38.43240774,,,,,,,,
7,TRUE,TRUE,0.4,90,27.74366951,,,,,,,,
8,TRUE,TRUE,0.4,127,14.88886609,,,,,,,,
3,TRUE,TRUE,0,18,38.98751171,,,,,,,,
8,TRUE,TRUE,0.4,128,14.05974295,,,,,,,,
6,TRUE,TRUE,0.2,47,29.6396359,,,,,,,,
8,TRUE,TRUE,0.4,129,13.29944288,,,,,,,,
8,TRUE,TRUE,0.4,130,12.97131421,,,,,,,,
8,TRUE,TRUE,0.4,131,13.17282854,,,,,,,,
8,TRUE,TRUE,0.4,132,13.06882415,,,,,,,,
8,TRUE,TRUE,0.4,133,12.97093189,,,,,,,,
6,TRUE,TRUE,0.2,48,29.35768617,,,,,,,,
8,TRUE,TRUE,0.4,134,12.76842722,,,,,,,,
8,TRUE,TRUE,0.4,135,12.70021497,,,,,,,,
6,TRUE,TRUE,0.2,49,29.13221212,,,,,,,,
8,TRUE,TRUE,0.4,136,12.75241741,,,,,,,,
4,TRUE,TRUE,0.2,59,31.73183418,,,,,,,,
5,TRUE,TRUE,0.2,64,40.86105493,,,,,,,,
8,TRUE,TRUE,0.4,137,12.88199997,,,,,,,,
8,TRUE,TRUE,0.4,138,13.01976602,,,,,,,,
8,TRUE,TRUE,0.4,139,13.11474357,,,,,,,,
8,TRUE,TRUE,0.4,140,13.20755965,,,,,,,,
8,TRUE,TRUE,0.4,141,13.15041217,,,,,,,,
6,TRUE,TRUE,0.2,50,29.51292293,,,,,,,,
8,TRUE,TRUE,0.4,142,13.24458655,,,,,,,,
8,TRUE,TRUE,0.4,143,12.13482564,,,,,,,,
8,TRUE,TRUE,0.4,144,12.20419505,,,,,,,,
8,TRUE,TRUE,0.4,145,12.3594833,,,,,,,,
7,TRUE,TRUE,0.4,91,26.83317888,,,,,,,,
8,TRUE,TRUE,0.4,146,11.49781997,,,,,,,,
8,TRUE,TRUE,0.4,147,11.65039413,,,,,,,,
1,TRUE,TRUE,0,22,38.02725995,,,,,,,,
8,TRUE,TRUE,0.4,148,11.78090655,,,,,,,,
8,TRUE,TRUE,0.4,149,11.88095349,,,,,,,,
8,TRUE,TRUE,0.4,150,11.93273805,,,,,,,,
6,TRUE,TRUE,0.2,51,29.91519031,,,,,,,,
7,TRUE,TRUE,0.4,92,26.41070669,,,,,,,,
4,TRUE,TRUE,0.2,60,31.4119072,,,,,,,,
7,TRUE,TRUE,0.4,93,26.19064528,,,,,,,,
9,TRUE,TRUE,0.4,0,43.42424814,,,,,,,,
7,TRUE,TRUE,0.4,94,26.33826537,,,,,,,,
6,TRUE,TRUE,0.2,52,30.13825771,,,,,,,,
4,TRUE,TRUE,0.2,61,31.9973537,,,,,,,,
7,TRUE,TRUE,0.4,95,26.34771348,,,,,,,,
9,TRUE,TRUE,0.4,1,42.31539449,,,,,,,,
6,TRUE,TRUE,0.2,53,30.71190412,,,,,,,,
4,TRUE,TRUE,0.2,62,32.43920302,,,,,,,,
6,TRUE,TRUE,0.2,54,30.39266361,,,,,,,,
2,TRUE,TRUE,0,20,38.50361169,,,,,,,,
7,TRUE,TRUE,0.4,96,26.38534767,,,,,,,,
6,TRUE,TRUE,0.2,55,30.76505671,,,,,,,,
4,TRUE,TRUE,0.2,63,32.84265096,,,,,,,,
7,TRUE,TRUE,0.4,97,26.43475201,,,,,,,,
5,TRUE,TRUE,0.2,65,40.23239404,,,,,,,,
9,TRUE,TRUE,0.4,2,40.71607519,,,,,,,,
1,TRUE,TRUE,0,23,37.7634471,,,,,,,,
7,TRUE,TRUE,0.4,98,26.42315952,,,,,,,,
4,TRUE,TRUE,0.2,64,32.47283077,,,,,,,,
3,TRUE,TRUE,0,19,40.25522358,,,,,,,,
6,TRUE,TRUE,0.2,56,30.84572136,,,,,,,,
9,TRUE,TRUE,0.4,3,37.93265964,,,,,,,,
4,TRUE,TRUE,0.2,65,32.43944863,,,,,,,,
9,TRUE,TRUE,0.4,4,37.55810806,,,,,,,,
9,TRUE,TRUE,0.4,5,37.2359937,,,,,,,,
6,TRUE,TRUE,0.2,57,31.3604511,,,,,,,,
9,TRUE,TRUE,0.4,6,37.02847572,,,,,,,,
7,TRUE,TRUE,0.4,99,26.0961719,,,,,,,,
4,TRUE,TRUE,0.2,66,32.69528268,,,,,,,,
9,TRUE,TRUE,0.4,7,37.29857329,,,,,,,,
9,TRUE,TRUE,0.4,8,36.39693479,,,,,,,,
9,TRUE,TRUE,0.4,9,36.10548716,,,,,,,,
6,TRUE,TRUE,0.2,58,31.88343034,,,,,,,,
9,TRUE,TRUE,0.4,10,35.534033,,,,,,,,
7,TRUE,TRUE,0.4,100,25.18721231,,,,,,,,
9,TRUE,TRUE,0.4,11,35.83802879,,,,,,,,
9,TRUE,TRUE,0.4,12,35.96973211,,,,,,,,
9,TRUE,TRUE,0.4,13,34.41334718,,,,,,,,
9,TRUE,TRUE,0.4,14,34.12447409,,,,,,,,
9,TRUE,TRUE,0.4,15,31.7904036,,,,,,,,
9,TRUE,TRUE,0.4,16,31.92599018,,,,,,,,
9,TRUE,TRUE,0.4,17,32.18696753,,,,,,,,
9,TRUE,TRUE,0.4,18,32.30995541,,,,,,,,
6,TRUE,TRUE,0.2,59,31.31269159,,,,,,,,
2,TRUE,TRUE,0,21,38.19021925,,,,,,,,
9,TRUE,TRUE,0.4,19,29.70308484,,,,,,,,
9,TRUE,TRUE,0.4,20,29.88091269,,,,,,,,
6,TRUE,TRUE,0.2,60,31.30898452,,,,,,,,
9,TRUE,TRUE,0.4,21,29.93059645,,,,,,,,
4,TRUE,TRUE,0.2,67,33.06898373,,,,,,,,
9,TRUE,TRUE,0.4,22,30.17504589,,,,,,,,
7,TRUE,TRUE,0.4,101,24.54683622,,,,,,,,
9,TRUE,TRUE,0.4,23,30.41076426,,,,,,,,
9,TRUE,TRUE,0.4,24,29.440298,,,,,,,,
9,TRUE,TRUE,0.4,25,29.50532101,,,,,,,,
9,TRUE,TRUE,0.4,26,29.69837746,,,,,,,,
6,TRUE,TRUE,0.2,61,31.81623998,,,,,,,,
7,TRUE,TRUE,0.4,102,24.37918413,,,,,,,,
7,TRUE,TRUE,0.4,103,24.58183183,,,,,,,,
9,TRUE,TRUE,0.4,27,29.99987002,,,,,,,,
6,TRUE,TRUE,0.2,62,31.96064953,,,,,,,,
7,TRUE,TRUE,0.4,104,24.59477982,,,,,,,,
7,TRUE,TRUE,0.4,105,24.19057416,,,,,,,,
9,TRUE,TRUE,0.4,28,30.13661067,,,,,,,,
7,TRUE,TRUE,0.4,106,24.41607362,,,,,,,,
7,TRUE,TRUE,0.4,107,23.76413115,,,,,,,,
9,TRUE,TRUE,0.4,29,30.2996484,,,,,,,,
6,TRUE,TRUE,0.2,63,29.69724904,,,,,,,,
9,TRUE,TRUE,0.4,30,29.82673434,,,,,,,,
9,TRUE,TRUE,0.4,31,30.16091807,,,,,,,,
4,TRUE,TRUE,0.2,68,33.21397917,,,,,,,,
6,TRUE,TRUE,0.2,64,28.82662991,,,,,,,,
1,TRUE,TRUE,0,24,37.76702501,,,,,,,,
3,TRUE,TRUE,0,20,39.72915887,,,,,,,,
7,TRUE,TRUE,0.4,108,23.85414958,,,,,,,,
9,TRUE,TRUE,0.4,32,29.21561802,,,,,,,,
7,TRUE,TRUE,0.4,109,23.80756471,,,,,,,,
7,TRUE,TRUE,0.4,110,22.82651878,,,,,,,,
7,TRUE,TRUE,0.4,111,22.85689274,,,,,,,,
6,TRUE,TRUE,0.2,65,29.14277041,,,,,,,,
4,TRUE,TRUE,0.2,69,33.49528258,,,,,,,,
5,TRUE,TRUE,0.2,66,40.47994646,,,,,,,,
9,TRUE,TRUE,0.4,33,27.39371968,,,,,,,,
7,TRUE,TRUE,0.4,112,23.08288105,,,,,,,,
9,TRUE,TRUE,0.4,34,26.18136972,,,,,,,,
6,TRUE,TRUE,0.2,66,29.23111424,,,,,,,,
9,TRUE,TRUE,0.4,35,23.98395697,,,,,,,,
9,TRUE,TRUE,0.4,36,24.21048372,,,,,,,,
9,TRUE,TRUE,0.4,37,24.39050304,,,,,,,,
9,TRUE,TRUE,0.4,38,24.23364405,,,,,,,,
7,TRUE,TRUE,0.4,113,23.06926786,,,,,,,,
9,TRUE,TRUE,0.4,39,23.22096372,,,,,,,,
9,TRUE,TRUE,0.4,40,23.43317091,,,,,,,,
9,TRUE,TRUE,0.4,41,22.34819393,,,,,,,,
9,TRUE,TRUE,0.4,42,20.88623433,,,,,,,,
7,TRUE,TRUE,0.4,114,21.58381106,,,,,,,,
6,TRUE,TRUE,0.2,67,29.56721847,,,,,,,,
7,TRUE,TRUE,0.4,115,21.13855474,,,,,,,,
2,TRUE,TRUE,0,22,39.85182977,,,,,,,,
9,TRUE,TRUE,0.4,43,21.1266068,,,,,,,,
9,TRUE,TRUE,0.4,44,20.63665099,,,,,,,,
7,TRUE,TRUE,0.4,116,20.62878682,,,,,,,,
5,TRUE,TRUE,0.2,67,40.55038457,,,,,,,,
6,TRUE,TRUE,0.2,68,30.0737993,,,,,,,,
9,TRUE,TRUE,0.4,45,20.86377829,,,,,,,,
7,TRUE,TRUE,0.4,117,19.67246417,,,,,,,,
7,TRUE,TRUE,0.4,118,19.69996689,,,,,,,,
9,TRUE,TRUE,0.4,46,20.26294388,,,,,,,,
6,TRUE,TRUE,0.2,69,29.59226743,,,,,,,,
7,TRUE,TRUE,0.4,119,19.50069165,,,,,,,,
7,TRUE,TRUE,0.4,120,18.99330532,,,,,,,,
9,TRUE,TRUE,0.4,47,20.18580833,,,,,,,,
7,TRUE,TRUE,0.4,121,18.05659398,,,,,,,,
7,TRUE,TRUE,0.4,122,17.75455473,,,,,,,,
9,TRUE,TRUE,0.4,48,19.23310146,,,,,,,,
7,TRUE,TRUE,0.4,123,17.6432698,,,,,,,,
7,TRUE,TRUE,0.4,124,17.24223004,,,,,,,,
9,TRUE,TRUE,0.4,49,19.2287178,,,,,,,,
7,TRUE,TRUE,0.4,125,17.12858128,,,,,,,,
9,TRUE,TRUE,0.4,50,18.56656838,,,,,,,,
4,TRUE,TRUE,0.2,70,33.96147707,,,,,,,,
9,TRUE,TRUE,0.4,51,18.47592336,,,,,,,,
5,TRUE,TRUE,0.2,68,40.81830631,,,,,,,,
9,TRUE,TRUE,0.4,52,18.63991167,,,,,,,,
9,TRUE,TRUE,0.4,53,18.16370272,,,,,,,,
7,TRUE,TRUE,0.4,126,17.29307746,,,,,,,,
7,TRUE,TRUE,0.4,127,17.3381652,,,,,,,,
9,TRUE,TRUE,0.4,54,17.80124749,,,,,,,,
6,TRUE,TRUE,0.2,70,30.16411358,,,,,,,,
9,TRUE,TRUE,0.4,55,17.99007752,,,,,,,,
7,TRUE,TRUE,0.4,128,17.49996205,,,,,,,,
9,TRUE,TRUE,0.4,56,18.1327002,,,,,,,,
7,TRUE,TRUE,0.4,129,17.26636641,,,,,,,,
7,TRUE,TRUE,0.4,130,17.38335679,,,,,,,,
1,TRUE,TRUE,0,25,37.95397082,,,,,,,,
7,TRUE,TRUE,0.4,131,17.00600408,,,,,,,,
7,TRUE,TRUE,0.4,132,17.20752625,,,,,,,,
9,TRUE,TRUE,0.4,57,17.84337031,,,,,,,,
9,TRUE,TRUE,0.4,58,18.03031782,,,,,,,,
7,TRUE,TRUE,0.4,133,16.91516589,,,,,,,,
9,TRUE,TRUE,0.4,59,18.18533238,,,,,,,,
6,TRUE,TRUE,0.2,71,30.69378018,,,,,,,,
5,TRUE,TRUE,0.2,69,41.15488548,,,,,,,,
9,TRUE,TRUE,0.4,60,18.35786759,,,,,,,,
9,TRUE,TRUE,0.4,61,18.54118897,,,,,,,,
7,TRUE,TRUE,0.4,134,17.12199899,,,,,,,,
4,TRUE,TRUE,0.2,71,33.48792569,,,,,,,,
7,TRUE,TRUE,0.4,135,17.28965306,,,,,,,,
9,TRUE,TRUE,0.4,62,18.71101668,,,,,,,,
9,TRUE,TRUE,0.4,63,18.86301542,,,,,,,,
9,TRUE,TRUE,0.4,64,18.6813132,,,,,,,,
9,TRUE,TRUE,0.4,65,18.82994659,,,,,,,,
9,TRUE,TRUE,0.4,66,17.64015776,,,,,,,,
9,TRUE,TRUE,0.4,67,17.80114637,,,,,,,,
9,TRUE,TRUE,0.4,68,17.94098518,,,,,,,,
9,TRUE,TRUE,0.4,69,16.70792021,,,,,,,,
9,TRUE,TRUE,0.4,70,16.40050205,,,,,,,,
7,TRUE,TRUE,0.4,136,17.49242861,,,,,,,,
9,TRUE,TRUE,0.4,71,16.0755713,,,,,,,,
9,TRUE,TRUE,0.4,72,15.69839525,,,,,,,,
6,TRUE,TRUE,0.2,72,29.65247725,,,,,,,,
7,TRUE,TRUE,0.4,137,17.12458303,,,,,,,,
3,TRUE,TRUE,0,21,41.40706779,,,,,,,,
9,TRUE,TRUE,0.4,73,15.77680595,,,,,,,,
7,TRUE,TRUE,0.4,138,16.75922836,,,,,,,,
5,TRUE,TRUE,0.2,70,41.06876368,,,,,,,,
7,TRUE,TRUE,0.4,139,16.64406791,,,,,,,,
7,TRUE,TRUE,0.4,140,14.69465603,,,,,,,,
7,TRUE,TRUE,0.4,141,14.86656597,,,,,,,,
9,TRUE,TRUE,0.4,74,15.60511539,,,,,,,,
7,TRUE,TRUE,0.4,142,15.05781954,,,,,,,,
6,TRUE,TRUE,0.2,73,30.00769217,,,,,,,,
7,TRUE,TRUE,0.4,143,14.75613042,,,,,,,,
9,TRUE,TRUE,0.4,75,15.78105522,,,,,,,,
4,TRUE,TRUE,0.2,72,33.87203965,,,,,,,,
9,TRUE,TRUE,0.4,76,15.42138005,,,,,,,,
9,TRUE,TRUE,0.4,77,15.36165951,,,,,,,,
7,TRUE,TRUE,0.4,144,13.98490899,,,,,,,,
7,TRUE,TRUE,0.4,145,13.60605282,,,,,,,,
7,TRUE,TRUE,0.4,146,13.75277793,,,,,,,,
7,TRUE,TRUE,0.4,147,13.22116986,,,,,,,,
9,TRUE,TRUE,0.4,78,14.62095398,,,,,,,,
7,TRUE,TRUE,0.4,148,13.34859454,,,,,,,,
7,TRUE,TRUE,0.4,149,13.54568139,,,,,,,,
7,TRUE,TRUE,0.4,150,13.60355162,,,,,,,,
5,TRUE,TRUE,0.2,71,40.96645549,,,,,,,,
9,TRUE,TRUE,0.4,79,14.77750295,,,,,,,,
9,TRUE,TRUE,0.4,80,14.84095402,,,,,,,,
9,TRUE,TRUE,0.4,81,13.41310877,,,,,,,,
9,TRUE,TRUE,0.4,82,13.33214696,,,,,,,,
9,TRUE,TRUE,0.4,83,13.10214689,,,,,,,,
9,TRUE,TRUE,0.4,84,13.01543185,,,,,,,,
9,TRUE,TRUE,0.4,85,13.11264477,,,,,,,,
4,TRUE,TRUE,0.2,73,33.95980652,,,,,,,,
10,TRUE,TRUE,0.6,0,45.61602779,,,,,,,,
9,TRUE,TRUE,0.4,86,13.21772459,,,,,,,,
2,TRUE,TRUE,0,23,41.69231532,,,,,,,,
9,TRUE,TRUE,0.4,87,13.32074459,,,,,,,,
9,TRUE,TRUE,0.4,88,13.2176851,,,,,,,,
10,TRUE,TRUE,0.6,1,44.24829673,,,,,,,,
6,TRUE,TRUE,0.2,74,30.5461158,,,,,,,,
9,TRUE,TRUE,0.4,89,13.18910877,,,,,,,,
9,TRUE,TRUE,0.4,90,13.3606949,,,,,,,,
9,TRUE,TRUE,0.4,91,12.10630223,,,,,,,,
9,TRUE,TRUE,0.4,92,12.14196446,,,,,,,,
9,TRUE,TRUE,0.4,93,12.23512053,,,,,,,,
9,TRUE,TRUE,0.4,94,12.09873449,,,,,,,,
9,TRUE,TRUE,0.4,95,11.45935922,,,,,,,,
9,TRUE,TRUE,0.4,96,11.51352708,,,,,,,,
9,TRUE,TRUE,0.4,97,10.95879784,,,,,,,,
9,TRUE,TRUE,0.4,98,11.01169947,,,,,,,,
9,TRUE,TRUE,0.4,99,11.08804266,,,,,,,,
9,TRUE,TRUE,0.4,100,10.60979701,,,,,,,,
9,TRUE,TRUE,0.4,101,10.71533898,,,,,,,,
9,TRUE,TRUE,0.4,102,10.79645483,,,,,,,,
9,TRUE,TRUE,0.4,103,10.8550706,,,,,,,,
9,TRUE,TRUE,0.4,104,10.79706168,,,,,,,,
9,TRUE,TRUE,0.4,105,10.57336986,,,,,,,,
9,TRUE,TRUE,0.4,106,10.63784181,,,,,,,,
1,TRUE,TRUE,0,26,38.38405956,,,,,,,,
9,TRUE,TRUE,0.4,107,10.77843908,,,,,,,,
9,TRUE,TRUE,0.4,108,10.82860868,,,,,,,,
6,TRUE,TRUE,0.2,75,31.01563256,,,,,,,,
9,TRUE,TRUE,0.4,109,10.75818168,,,,,,,,
9,TRUE,TRUE,0.4,110,10.08757166,,,,,,,,
9,TRUE,TRUE,0.4,111,10.17467863,,,,,,,,
9,TRUE,TRUE,0.4,112,10.16870182,,,,,,,,
9,TRUE,TRUE,0.4,113,10.26340592,,,,,,,,
9,TRUE,TRUE,0.4,114,10.35863041,,,,,,,,
9,TRUE,TRUE,0.4,115,10.4262689,,,,,,,,
9,TRUE,TRUE,0.4,116,10.50574095,,,,,,,,
9,TRUE,TRUE,0.4,117,9.73765612,,,,,,,,
10,TRUE,TRUE,0.6,2,41.81991768,,,,,,,,
9,TRUE,TRUE,0.4,118,9.353747013,,,,,,,,
9,TRUE,TRUE,0.4,119,9.4362259,,,,,,,,
9,TRUE,TRUE,0.4,120,8.863276901,,,,,,,,
9,TRUE,TRUE,0.4,121,8.123324642,,,,,,,,
9,TRUE,TRUE,0.4,122,8.225567651,,,,,,,,
9,TRUE,TRUE,0.4,123,7.296731056,,,,,,,,
9,TRUE,TRUE,0.4,124,7.349541021,,,,,,,,
9,TRUE,TRUE,0.4,125,7.374794157,,,,,,,,
9,TRUE,TRUE,0.4,126,7.484391157,,,,,,,,
9,TRUE,TRUE,0.4,127,7.564043785,,,,,,,,
9,TRUE,TRUE,0.4,128,7.191285501,,,,,,,,
9,TRUE,TRUE,0.4,129,7.236669925,,,,,,,,
9,TRUE,TRUE,0.4,130,6.573265846,,,,,,,,
9,TRUE,TRUE,0.4,131,6.599250759,,,,,,,,
9,TRUE,TRUE,0.4,132,6.624107633,,,,,,,,
6,TRUE,TRUE,0.2,76,31.63682534,,,,,,,,
9,TRUE,TRUE,0.4,133,6.664607264,,,,,,,,
9,TRUE,TRUE,0.4,134,6.72437555,,,,,,,,
9,TRUE,TRUE,0.4,135,6.192600837,,,,,,,,
9,TRUE,TRUE,0.4,136,6.24155314,,,,,,,,
9,TRUE,TRUE,0.4,137,5.860465196,,,,,,,,
9,TRUE,TRUE,0.4,138,5.924177961,,,,,,,,
9,TRUE,TRUE,0.4,139,4.480967477,,,,,,,,
9,TRUE,TRUE,0.4,140,3.979220067,,,,,,,,
9,TRUE,TRUE,0.4,141,3.993394802,,,,,,,,
9,TRUE,TRUE,0.4,142,3.996890704,,,,,,,,
9,TRUE,TRUE,0.4,143,4.057903068,,,,,,,,
9,TRUE,TRUE,0.4,144,4.095983654,,,,,,,,
9,TRUE,TRUE,0.4,145,4.155828734,,,,,,,,
9,TRUE,TRUE,0.4,146,4.183561546,,,,,,,,
9,TRUE,TRUE,0.4,147,4.215146151,,,,,,,,
9,TRUE,TRUE,0.4,148,4.244313091,,,,,,,,
9,TRUE,TRUE,0.4,149,4.287975473,,,,,,,,
9,TRUE,TRUE,0.4,150,4.316057145,,,,,,,,
6,TRUE,TRUE,0.2,77,32.18714533,,,,,,,,
11,TRUE,TRUE,0.6,0,39.19299772,,,,,,,,
10,TRUE,TRUE,0.6,3,37.84891452,,,,,,,,
6,TRUE,TRUE,0.2,78,32.66754043,,,,,,,,
11,TRUE,TRUE,0.6,1,39.13197766,,,,,,,,
4,TRUE,TRUE,0.2,74,34.05560253,,,,,,,,
3,TRUE,TRUE,0,22,43.02172791,,,,,,,,
6,TRUE,TRUE,0.2,79,31.70503359,,,,,,,,
5,TRUE,TRUE,0.2,72,40.54511475,,,,,,,,
6,TRUE,TRUE,0.2,80,31.58023036,,,,,,,,
6,TRUE,TRUE,0.2,81,31.76136692,,,,,,,,
11,TRUE,TRUE,0.6,2,38.12049816,,,,,,,,
10,TRUE,TRUE,0.6,4,36.12495228,,,,,,,,
6,TRUE,TRUE,0.2,82,31.93336462,,,,,,,,
10,TRUE,TRUE,0.6,5,34.67920751,,,,,,,,
6,TRUE,TRUE,0.2,83,32.37069605,,,,,,,,
10,TRUE,TRUE,0.6,6,33.01769136,,,,,,,,
1,TRUE,TRUE,0,27,39.45451258,,,,,,,,
6,TRUE,TRUE,0.2,84,31.89201014,,,,,,,,
10,TRUE,TRUE,0.6,7,32.02045564,,,,,,,,
10,TRUE,TRUE,0.6,8,31.92756088,,,,,,,,
6,TRUE,TRUE,0.2,85,31.99347194,,,,,,,,
10,TRUE,TRUE,0.6,9,30.9983499,,,,,,,,
5,TRUE,TRUE,0.2,73,40.2530357,,,,,,,,
10,TRUE,TRUE,0.6,10,31.2263857,,,,,,,,
11,TRUE,TRUE,0.6,3,35.85965594,,,,,,,,
10,TRUE,TRUE,0.6,11,31.44769482,,,,,,,,
6,TRUE,TRUE,0.2,86,31.99181963,,,,,,,,
10,TRUE,TRUE,0.6,12,31.63480658,,,,,,,,
6,TRUE,TRUE,0.2,87,31.69060159,,,,,,,,
2,TRUE,TRUE,0,24,44.06829273,,,,,,,,
6,TRUE,TRUE,0.2,88,31.92245093,,,,,,,,
10,TRUE,TRUE,0.6,13,31.17283604,,,,,,,,
10,TRUE,TRUE,0.6,14,31.61598835,,,,,,,,
5,TRUE,TRUE,0.2,74,40.69924785,,,,,,,,
10,TRUE,TRUE,0.6,15,30.29752125,,,,,,,,
10,TRUE,TRUE,0.6,16,29.69718492,,,,,,,,
11,TRUE,TRUE,0.6,4,34.79873507,,,,,,,,
10,TRUE,TRUE,0.6,17,29.31732049,,,,,,,,
5,TRUE,TRUE,0.2,75,41.25052421,,,,,,,,
11,TRUE,TRUE,0.6,5,35.29891501,,,,,,,,
4,TRUE,TRUE,0.2,75,34.4233996,,,,,,,,
6,TRUE,TRUE,0.2,89,32.53421811,,,,,,,,
10,TRUE,TRUE,0.6,18,29.74697731,,,,,,,,
5,TRUE,TRUE,0.2,76,40.80133991,,,,,,,,
11,TRUE,TRUE,0.6,6,35.67465634,,,,,,,,
10,TRUE,TRUE,0.6,19,29.94432814,,,,,,,,
5,TRUE,TRUE,0.2,77,41.14426906,,,,,,,,
10,TRUE,TRUE,0.6,20,29.47756039,,,,,,,,
11,TRUE,TRUE,0.6,7,35.63647762,,,,,,,,
5,TRUE,TRUE,0.2,78,41.26298681,,,,,,,,
11,TRUE,TRUE,0.6,8,35.28992891,,,,,,,,
3,TRUE,TRUE,0,23,45.13942666,,,,,,,,
11,TRUE,TRUE,0.6,9,35.03515904,,,,,,,,
10,TRUE,TRUE,0.6,21,29.90100959,,,,,,,,
11,TRUE,TRUE,0.6,10,35.03424151,,,,,,,,
5,TRUE,TRUE,0.2,79,41.34792522,,,,,,,,
11,TRUE,TRUE,0.6,11,34.8159141,,,,,,,,
10,TRUE,TRUE,0.6,22,29.59347033,,,,,,,,
1,TRUE,TRUE,0,28,40.37090679,,,,,,,,
11,TRUE,TRUE,0.6,12,35.32323689,,,,,,,,
11,TRUE,TRUE,0.6,13,34.4410184,,,,,,,,
11,TRUE,TRUE,0.6,14,34.64477129,,,,,,,,
11,TRUE,TRUE,0.6,15,33.52787572,,,,,,,,
11,TRUE,TRUE,0.6,16,32.62796667,,,,,,,,
10,TRUE,TRUE,0.6,23,28.06897087,,,,,,,,
10,TRUE,TRUE,0.6,24,27.72627765,,,,,,,,
2,TRUE,TRUE,0,25,46.31724351,,,,,,,,
11,TRUE,TRUE,0.6,17,33.20735292,,,,,,,,
10,TRUE,TRUE,0.6,25,27.6961436,,,,,,,,
11,TRUE,TRUE,0.6,18,32.80902981,,,,,,,,
10,TRUE,TRUE,0.6,26,27.92072793,,,,,,,,
6,TRUE,TRUE,0.2,90,32.77745918,,,,,,,,
10,TRUE,TRUE,0.6,27,28.31914132,,,,,,,,
10,TRUE,TRUE,0.6,28,28.38693939,,,,,,,,
10,TRUE,TRUE,0.6,29,28.75570084,,,,,,,,
10,TRUE,TRUE,0.6,30,29.17479849,,,,,,,,
10,TRUE,TRUE,0.6,31,29.65227686,,,,,,,,
10,TRUE,TRUE,0.6,32,29.97992919,,,,,,,,
11,TRUE,TRUE,0.6,19,32.65494295,,,,,,,,
11,TRUE,TRUE,0.6,20,31.73817146,,,,,,,,
11,TRUE,TRUE,0.6,21,31.54840705,,,,,,,,
10,TRUE,TRUE,0.6,33,30.38510329,,,,,,,,
11,TRUE,TRUE,0.6,22,30.45703144,,,,,,,,
5,TRUE,TRUE,0.2,80,41.81234873,,,,,,,,
10,TRUE,TRUE,0.6,34,30.71902523,,,,,,,,
11,TRUE,TRUE,0.6,23,30.75358881,,,,,,,,
4,TRUE,TRUE,0.2,76,34.87937164,,,,,,,,
10,TRUE,TRUE,0.6,35,30.55515398,,,,,,,,
6,TRUE,TRUE,0.2,91,32.87510339,,,,,,,,
10,TRUE,TRUE,0.6,36,30.01170826,,,,,,,,
11,TRUE,TRUE,0.6,24,30.98488183,,,,,,,,
10,TRUE,TRUE,0.6,37,30.2752554,,,,,,,,
11,TRUE,TRUE,0.6,25,30.27848259,,,,,,,,
10,TRUE,TRUE,0.6,38,30.23236251,,,,,,,,
10,TRUE,TRUE,0.6,39,30.39611101,,,,,,,,
1,TRUE,TRUE,0,29,41.46376993,,,,,,,,
10,TRUE,TRUE,0.6,40,30.45906461,,,,,,,,
5,TRUE,TRUE,0.2,81,41.88145448,,,,,,,,
11,TRUE,TRUE,0.6,26,28.72050419,,,,,,,,
3,TRUE,TRUE,0,24,45.45609746,,,,,,,,
10,TRUE,TRUE,0.6,41,29.3959486,,,,,,,,
4,TRUE,TRUE,0.2,77,34.93769937,,,,,,,,
10,TRUE,TRUE,0.6,42,28.7850629,,,,,,,,
11,TRUE,TRUE,0.6,27,27.29634163,,,,,,,,
5,TRUE,TRUE,0.2,82,41.60349925,,,,,,,,
10,TRUE,TRUE,0.6,43,27.01716167,,,,,,,,
11,TRUE,TRUE,0.6,28,26.42966635,,,,,,,,
2,TRUE,TRUE,0,26,46.82539925,,,,,,,,
10,TRUE,TRUE,0.6,44,27.33022372,,,,,,,,
5,TRUE,TRUE,0.2,83,41.98481264,,,,,,,,
11,TRUE,TRUE,0.6,29,26.60287843,,,,,,,,
11,TRUE,TRUE,0.6,30,26.9668496,,,,,,,,
11,TRUE,TRUE,0.6,31,27.16447517,,,,,,,,
10,TRUE,TRUE,0.6,45,27.76259859,,,,,,,,
11,TRUE,TRUE,0.6,32,27.30768688,,,,,,,,
5,TRUE,TRUE,0.2,84,41.98356331,,,,,,,,
11,TRUE,TRUE,0.6,33,27.8276409,,,,,,,,
11,TRUE,TRUE,0.6,34,27.64154208,,,,,,,,
11,TRUE,TRUE,0.6,35,28.02108808,,,,,,,,
6,TRUE,TRUE,0.2,92,33.42491216,,,,,,,,
11,TRUE,TRUE,0.6,36,28.49701271,,,,,,,,
