"ID2","Year","DBH","BA","Dead","Dead2","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL"
441,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
441,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
442,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
442,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
442,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
442,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
442,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
443,1964,1.9,0.0002835294,0,0,NA,NA,NA,NA,NA,NA,NA,NA
443,1984,NA,NA,NA,1,NA,NA,NA,NA,1.9,0.0002835294,9.40150271792431e-05,20
443,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
443,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
443,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
444,1964,116,1.05683424,0,0,NA,NA,NA,NA,NA,NA,NA,NA
444,1984,NA,NA,NA,1,NA,NA,NA,NA,116,1.05683424,0.88821614078234,20
444,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
444,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
444,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
445,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
445,1984,7.3,0.0041853966,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
445,1988,7.3,0.0041853966,1,0,0.65,0.6789783,0.890410958904109,0.0240138888888889,7.3,0.0041853966,0.00339683846069708,4
445,1996,7.3,0.0041853966,1,0,0,0,0,0,7.3,0.0041853966,0.00342134964147333,12
445,2014,NA,NA,NA,NA,0,0,0,0,7.3,0.0041853966,0.00298335221036658,18
446,1964,8.5,0.005674515,1,1,NA,NA,NA,NA,NA,NA,NA,NA
446,1984,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.005674515,0.0115366456144488,20
446,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
446,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
446,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
447,1964,12.5,0.012271875,0,0,NA,NA,NA,NA,NA,NA,NA,NA
447,1984,11.8,0.0109359096,0,0,NA,NA,NA,NA,12.5,0.012271875,0.0325993239729168,20
447,1988,16.8,0.0221671296,0,0,-0.35,-0.667982699999999,-0.296610169491525,-0.00544319999999999,11.8,0.0109359096,0.0179903552132406,4
447,1996,15.3,0.0183854286,NA,1,12.5,28.07805,7.44047619047619,0.256750933639759,16.8,0.0221671296,0.0359394436515522,12
447,2014,NA,NA,NA,NA,-1.875,-4.72712625,-1.22549019607843,-0.0213249362244898,15.3,0.0183854286,0.0272759039641234,18
448,1964,4,0.00125664,0,0,NA,NA,NA,NA,NA,NA,NA,NA
448,1984,4.5,0.001590435,0,0,NA,NA,NA,NA,4,0.00125664,0.000572342494257787,20
448,1988,NA,NA,NA,1,0.25,0.1668975,0.555555555555556,0.01328125,4.5,0.001590435,0.000550316380347683,4
448,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
448,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
449,1964,13,0.01327326,0,0,NA,NA,NA,NA,NA,NA,NA,NA
449,1984,13,0.01327326,NA,1,NA,NA,NA,NA,13,0.01327326,0.0329789393057643,20
449,1988,NA,NA,NA,NA,0,0,0,0,13,0.01327326,0.0225518652601328,4
449,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
449,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
450,1964,45,0.1590435,1,1,NA,NA,NA,NA,NA,NA,NA,NA
450,1984,NA,NA,NA,NA,NA,NA,NA,NA,45,0.1590435,0.249656787246804,20
450,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
450,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
450,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
451,1964,27,0.05725566,0,0,NA,NA,NA,NA,NA,NA,NA,NA
451,1984,NA,NA,NA,1,NA,NA,NA,NA,27,0.05725566,0.121750108073954,20
451,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
451,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
451,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
452,1964,31,0.07547694,0,0,NA,NA,NA,NA,NA,NA,NA,NA
452,1984,35.7,0.1000984446,0,0,NA,NA,NA,NA,31,0.07547694,0.145513420525678,20
452,1988,38,0.11341176,0,0,2.35,12.3107523,0.658263305322129,0.0163106139438085,35.7,0.1000984446,0.146032624369654,4
452,1996,43,0.14522046,0,0,5.74999999999999,33.2832885,1.51315789473684,0.0332505551240103,38,0.11341176,0.151013529217152,12
452,2014,49.17888,0.189953878176793,0,0,6.25,39.760875,1.45348837209302,0.035058864265928,43,0.14522046,0.198400369865305,18
453,1964,9,0.00636174,1,1,NA,NA,NA,NA,NA,NA,NA,NA
453,1984,NA,NA,NA,NA,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20
453,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
453,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
453,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
454,1964,2.1,0.0003463614,0,0,NA,NA,NA,NA,NA,NA,NA,NA
454,1984,NA,NA,NA,1,NA,NA,NA,NA,2.1,0.0003463614,0.000141974109869869,20
454,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
454,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
454,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
455,1964,0.4,1.25664e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
455,1984,NA,NA,NA,1,NA,NA,NA,NA,0.4,1.25664e-05,2.51052273456502e-07,20
455,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
455,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
455,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
456,1964,15,0.0176715,0,0,NA,NA,NA,NA,NA,NA,NA,NA
456,1984,13.4,0.0141026424,0,0,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20
456,1988,15.2,0.0181458816,0,0,-0.8,-1.7844288,-0.597014925373134,-0.0100977777777778,13.4,0.0141026424,0.0242381632387536,4
456,1996,15.9,0.0198556974,0,0,4.5,10.108098,2.96052631578947,0.071675206059256,15.2,0.0181458816,0.0287447009167408,12
456,2014,NA,NA,NA,1,0.875000000000001,2.13726975,0.550314465408806,0.0117782635041551,15.9,0.0198556974,0.0312527095515763,18
457,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
457,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
457,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
457,2014,1.27324,0.000127324343265504,0,2,NA,NA,NA,NA,NA,NA,0,18
458,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
458,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
458,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
458,2014,1.909859,0.000286479472346654,0,2,NA,NA,NA,NA,NA,NA,0,18
459,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
459,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
459,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
459,2014,2.387324,0.000447624269291855,0,2,NA,NA,NA,NA,NA,NA,0,18
460,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
460,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
460,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
460,2014,1.909859,0.000286479472346654,0,2,NA,NA,NA,NA,NA,NA,0,18
461,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
461,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
461,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
461,2014,1.27324,0.000127324343265504,0,2,NA,NA,NA,NA,NA,NA,0,18
462,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
462,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
462,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
462,2014,1.591549,0.000198944036351755,0,2,NA,NA,NA,NA,NA,NA,0,18
463,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
463,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
463,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
463,2014,2.069014,0.000336215518934674,0,2,NA,NA,NA,NA,NA,NA,0,18
464,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
464,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
464,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
464,2014,0.6366198,3.18310658163252e-05,0,2,NA,NA,NA,NA,NA,NA,0,18
465,1964,106,0.88247544,0,0,NA,NA,NA,NA,NA,NA,NA,NA
465,1984,99.6,0.7791293664,0,0,NA,NA,NA,NA,106,0.88247544,0.803594315399077,20
465,1988,99.3,0.7744428846,0,0,-3.2,-51.6730368000001,-0.321285140562249,-0.00585546457814169,99.6,0.7791293664,0.808697000590071,4
465,1996,100.6,0.7948530744,0,0,-0.749999999999993,-11.7162044999997,-0.0755287009063437,-0.00150375598780661,99.3,0.7744428846,0.800344957811398,12
465,2014,99.63099,0.779614285584573,0,0,1.625,25.51273725,0.161530815109344,0.00329433425722251,100.6,0.7948530744,0.800362165318521,18
466,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
466,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
466,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
466,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
466,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
467,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
467,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
467,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
467,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
467,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
468,1964,106,0.88247544,0,0,NA,NA,NA,NA,NA,NA,NA,NA
468,1984,103.5,0.841340115,0,0,NA,NA,NA,NA,106,0.88247544,0.803594315399077,20
468,1988,102.8,0.8299981536,0,0,-1.25,-20.5676625,-0.120772946859903,-0.00233067817728729,103.5,0.841340115,0.834052332320264,4
468,1996,NA,NA,NA,1,-1.75000000000001,-28.3549035,-0.17023346303502,-0.0033702070059978,102.8,0.8299981536,0.826084717950282,12
468,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
469,1964,5.5,0.002375835,0,0,NA,NA,NA,NA,NA,NA,NA,NA
469,1984,8.9,0.0062211534,0,0,NA,NA,NA,NA,5.5,0.002375835,0.00292818463453187,20
469,1988,6.2,0.0030190776,0,0,1.7,1.9226592,1.91011235955056,0.0809256198347107,8.9,0.0062211534,0.0073299247284295,4
469,1996,8.6,0.0058088184,1,0,-6.75,-8.0051895,-10.8870967741935,-0.128676934730463,6.2,0.0030190776,0.00232504600350776,12
469,2014,NA,NA,NA,NA,3,3.487176,3.48837209302325,0.115504682622268,8.6,0.0058088184,0.00555480409837635,18
470,1964,4.5,0.001590435,0,0,NA,NA,NA,NA,NA,NA,NA,NA
470,1984,5,0.0019635,0,0,NA,NA,NA,NA,4.5,0.001590435,0.00123317686567877,20
470,1988,5.5,0.002375835,0,0,0.25,0.1865325,0.5,0.0117283950617284,5,0.0019635,0.000860287069527236,4
470,1996,6,0.00282744,1,0,1.25,1.0308375,2.27272727272727,0.0525,5.5,0.002375835,0.00142912476194867,12
470,2014,NA,NA,NA,NA,0.625,0.56450625,1.04166666666667,0.0237603305785124,6,0.00282744,0.00158419506981643,18
471,1964,9.5,0.007088235,0,0,NA,NA,NA,NA,NA,NA,NA,NA
471,1984,9.9,0.0076977054,0,0,NA,NA,NA,NA,9.5,0.007088235,0.0166050346832765,20
471,1988,9.5,0.007088235,0,0,0.2,0.3047352,0.202020202020202,0.00429916897506926,9.9,0.0076977054,0.0107318872853301,4
471,1996,12.7,0.0126677166,0,0,-1,-1.523676,-1.05263157894737,-0.0197938985817774,9.5,0.007088235,0.00834755517659451,12
471,2014,16.2338,0.0206981380520376,0,0,4,6.974352,3.1496062992126,0.098393351800554,12.7,0.0126677166,0.0167493540964661,18
472,1964,15.5,0.018869235,0,0,NA,NA,NA,NA,NA,NA,NA,NA
472,1984,15.3,0.0183854286,0,0,NA,NA,NA,NA,15.5,0.018869235,0.054464762221913,20
472,1988,15.2,0.0181458816,0,0,-0.0999999999999996,-0.241903199999999,-0.0653594771241828,-0.00128199791883454,15.3,0.0183854286,0.0341701469264037,4
472,1996,14,0.01539384,1,0,-0.250000000000004,-0.598867500000008,-0.164473684210529,-0.00325729420308433,15.2,0.0181458816,0.0287447009167408,12
472,2014,9.549297,0.00716198980867317,1,0,-1.5,-3.440052,-1.07142857142857,-0.018957756232687,14,0.01539384,0.0213164673404823,18
473,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,1984,4.5,0.001590435,0,2,NA,NA,NA,NA,NA,NA,0,20
473,1988,4.9,0.0018857454,0,0,NA,NA,NA,NA,4.5,0.001590435,0.000550316380347683,4
473,1996,NA,NA,NA,1,1,0.738276000000001,2.04081632653061,0.0464197530864198,4.9,0.0018857454,0.000876413690287122,12
473,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
474,1964,9,0.00636174,0,0,NA,NA,NA,NA,NA,NA,NA,NA
474,1984,11.8,0.0109359096,0,0,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20
474,1988,8,0.00502656,0,0,1.4,2.2870848,1.1864406779661,0.0359506172839506,11.8,0.0109359096,0.0179903552132406,4
474,1996,8,0.00502656,1,0,-9.5,-14.773374,-11.875,-0.13509049123815,8,0.00502656,0.00455717832683223,12
474,2014,NA,NA,NA,NA,0,0,0,0,8,0.00502656,0.00425493965710607,18
475,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,1984,6,0.00282744,0,2,NA,NA,NA,NA,NA,NA,0,20
475,1988,6.6,0.0034212024,0,0,NA,NA,NA,NA,6,0.00282744,0.00184684474163432,4
475,1996,NA,NA,NA,1,1.5,1.484406,2.27272727272727,0.0525,6.6,0.0034212024,0.00268140237875962,12
475,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
476,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,1984,3,0.00070686,0,2,NA,NA,NA,NA,NA,NA,0,20
476,1988,3.5,0.000962115,0,0,NA,NA,NA,NA,3,0.00070686,6.12663676504865e-05,4
476,1996,NA,NA,NA,1,1.25,0.6381375,3.57142857142857,0.0902777777777778,3.5,0.000962115,0.000192292423880748,12
476,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
477,1964,38,0.11341176,0,0,NA,NA,NA,NA,NA,NA,NA,NA
477,1984,42.3,0.1405308366,0,0,NA,NA,NA,NA,38,0.11341176,0.194130098203551,20
477,1988,40.9,0.1313824974,0,0,2.15,13.5595383,0.508274231678487,0.0119560249307479,42.3,0.1405308366,0.203372094274393,4
477,1996,43.6,0.1493013984,0,0,-3.5,-22.870848,-0.855745721271393,-0.0162746117174969,40.9,0.1313824974,0.181285039585463,12
477,2014,46.79155,0.171959336351152,0,0,3.375,22.39862625,0.77408256880734,0.0170484095623532,43.6,0.1493013984,0.203522920115542,18
478,1964,6,0.00282744,1,1,NA,NA,NA,NA,NA,NA,NA,NA
478,1984,NA,NA,NA,NA,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
478,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
478,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
478,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
479,1964,22,0.03801336,1,1,NA,NA,NA,NA,NA,NA,NA,NA
479,1984,NA,NA,NA,NA,NA,NA,NA,NA,22,0.03801336,0.0899515031795366,20
479,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
479,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
479,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
480,1964,5.5,0.002375835,1,1,NA,NA,NA,NA,NA,NA,NA,NA
480,1984,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.002375835,0.00292818463453187,20
480,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
480,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
480,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
481,1964,0.4,1.25664e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
481,1984,NA,NA,NA,1,NA,NA,NA,NA,0.4,1.25664e-05,2.51052273456502e-07,20
481,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
481,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
481,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
482,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
482,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
482,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
482,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
482,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
483,1964,31,0.07547694,0,0,NA,NA,NA,NA,NA,NA,NA,NA
483,1984,36.3,0.1034913726,0,0,NA,NA,NA,NA,31,0.07547694,0.145513420525678,20
483,1988,37,0.10752126,0,0,2.65,14.0072163,0.730027548209366,0.0185582726326743,36.3,0.1034913726,0.150239136041404,4
483,1996,40.1,0.1262931054,0,0,1.75000000000001,10.0747185,0.472972972972975,0.00973483899855053,37,0.10752126,0.147360353461271,12
483,2014,45.67747,0.163868311600295,0,0,3.875,23.46480675,0.966334164588529,0.0218234112490869,40.1,0.1262931054,0.181271695863433,18
484,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
484,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
484,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
484,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
484,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
485,1964,15,0.0176715,1,1,NA,NA,NA,NA,NA,NA,NA,NA
485,1984,NA,NA,NA,NA,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20
485,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
485,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
485,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
486,1964,27,0.05725566,0,0,NA,NA,NA,NA,NA,NA,NA,NA
486,1984,30.6,0.0735417144,0,0,NA,NA,NA,NA,27,0.05725566,0.121750108073954,20
486,1988,32.8,0.0844964736,NA,1,1.8,8.14302720000001,0.588235294117647,0.0142222222222222,30.6,0.0735417144,0.111761654043072,4
486,1996,33.1,0.0860492094,NA,NA,5.49999999999999,27.386898,1.67682926829268,0.0372399504464094,32.8,0.0844964736,0.121702798160734,12
486,2014,40,0.125664,NA,NA,0.375000000000005,1.94091975000003,0.113293051359518,0.00229704231112437,33.1,0.0860492094,0.138746559143657,18
487,1964,15,0.0176715,1,1,NA,NA,NA,NA,NA,NA,NA,NA
487,1984,NA,NA,NA,NA,NA,NA,NA,NA,15,0.0176715,0.0462650710324063,20
487,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
487,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
487,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
488,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
488,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
488,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
488,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
488,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
489,1964,37,0.10752126,0,0,NA,NA,NA,NA,NA,NA,NA,NA
489,1984,37.9,0.1128156414,1,0,NA,NA,NA,NA,37,0.10752126,0.185260664336146,20
489,1988,38,0.11341176,1,0,0.449999999999999,2.6471907,0.118733509234828,0.00246201607012417,37.9,0.1128156414,0.161451219627312,4
489,1996,NA,NA,NA,NA,0.250000000000004,1.4902965,0.0657894736842115,0.00132100166387035,38,0.11341176,0.151013529217152,12
489,2014,35.01409,0.096288979594397,1,0,NA,NA,NA,NA,NA,NA,0,18
490,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
490,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
490,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
490,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
490,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
491,1964,9,0.00636174,1,1,NA,NA,NA,NA,NA,NA,NA,NA
491,1984,NA,NA,NA,NA,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20
491,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
491,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
491,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
492,1964,37,0.10752126,0,0,NA,NA,NA,NA,NA,NA,NA,NA
492,1984,44.6,0.1562286264,0,0,NA,NA,NA,NA,37,0.10752126,0.185260664336146,20
492,1988,38,0.11341176,0,0,3.8,24.3536832,0.852017937219731,0.0226501095690285,44.6,0.1562286264,0.217156713443972,4
492,1996,50,0.19635,0,0,-16.5,-107.042166,-4.3421052631579,-0.0685163586639587,38,0.11341176,0.151013529217152,12
492,2014,60.79719,0.29030726941632,0,0,15,103.6728,3,0.0914127423822715,50,0.19635,0.284398495179987,18
493,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,1984,6,0.00282744,0,2,NA,NA,NA,NA,NA,NA,0,20
493,1988,7,0.00384846,0,0,NA,NA,NA,NA,6,0.00282744,0.00184684474163432,4
493,1996,7.6,0.0045364704,0,0,2.5,2.55255,3.57142857142857,0.0902777777777778,7,0.00384846,0.00295304740708342,12
493,2014,11.77747,0.0108941891206547,0,0,0.75,0.860013,0.986842105263157,0.0223469387755102,7.6,0.0045364704,0.00372153691246267,18
494,1964,9,0.00636174,0,0,NA,NA,NA,NA,NA,NA,NA,NA
494,1984,NA,NA,NA,1,NA,NA,NA,NA,9,0.00636174,0.0119476100876367,20
494,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
494,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
494,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
495,1964,52,0.21237216,0,0,NA,NA,NA,NA,NA,NA,NA,NA
495,1984,NA,NA,NA,1,NA,NA,NA,NA,52,0.21237216,0.314802422670636,20
495,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
495,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
495,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
496,1964,12.5,0.012271875,0,0,NA,NA,NA,NA,NA,NA,NA,NA
496,1984,NA,NA,NA,1,NA,NA,NA,NA,12.5,0.012271875,0.0325993239729168,20
496,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
496,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
496,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
497,1964,5.5,0.002375835,0,0,NA,NA,NA,NA,NA,NA,NA,NA
497,1984,NA,NA,NA,1,NA,NA,NA,NA,5.5,0.002375835,0.00292818463453187,20
497,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
497,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
497,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
498,1964,45,0.1590435,0,0,NA,NA,NA,NA,NA,NA,NA,NA
498,1984,55.4,0.2410518264,0,0,NA,NA,NA,NA,45,0.1590435,0.249656787246804,20
498,1988,57,0.25517646,0,0,5.2,41.0041632,0.938628158844765,0.0257817283950617,55.4,0.2410518264,0.322854366815845,4
498,1996,59.8,0.2808621816,0,0,4,35.311584,0.701754385964913,0.0146489593243754,57,0.25517646,0.338701963562522,12
498,2014,61.1155,0.293355094883235,0,0,3.5,32.107152,0.585284280936454,0.0125823330255463,59.8,0.2808621816,0.404284982347703,18
499,1964,6,0.00282744,0,0,NA,NA,NA,NA,NA,NA,NA,NA
499,1984,4.8,0.0018095616,0,0,NA,NA,NA,NA,6,0.00282744,0.003222158748289,20
499,1988,5.7,0.0025517646,0,0,-0.6,-0.5089392,-1.25,-0.018,4.8,0.0018095616,0.000784242511376814,4
499,1996,5.4,0.0022902264,0,0,2.25,1.8555075,3.94736842105263,0.1025390625,5.7,0.0025517646,0.00179803960950809,12
499,2014,14.00563,0.0154062235350745,1,0,-0.375,-0.32692275,-0.694444444444444,-0.0128116343490305,5.4,0.0022902264,0.000994090579118481,18
500,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,1984,2,0.00031416,0,2,NA,NA,NA,NA,NA,NA,0,20
500,1988,2.7,0.0005725566,0,0,NA,NA,NA,NA,2,0.00031416,7.2199423157139e-06,4
