"ID2","Year","DBH","BA","Dead","Dead2","Dead_cum","Dead3","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL","Easting","Northing","Species","Dead_cum2","Dead_No","Dead_dist"
1262,1988,44,0.15205344,0,0,0,0,1.35,8.76859830000001,0.31615925058548,0.00697781250000001,42.7,0.1432011966,0.206324910408355,4,432988.4,106138,"F",0,1,3.22024843758694
1263,1988,75,0.4417875,0,0,0,0,1.55,17.9075127,0.206391478029294,0.00439824459876542,75.1,0.4429663854,0.522660411935748,4,432988.3,106144.8,"F",0,1,6.17737808459983
1266,1988,35,0.0962115,1,1,1,1,0,0,0,0,35,0.0962115,0.140961262624832,4,432999.5,106112.2,"F",0,5,5.3009433122819
1267,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432999.4,106117.5,"F",1,2,3.60138862110889
1268,1988,10.2,0.0081713016,0,0,0,0,1.6,2.1614208,1.56862745098039,0.0561632653061225,10.2,0.0081713016,0.0120356850971083,4,432996.1,106122.5,"F",0,3,4.90917508344691
1269,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432995.8,106117.6,"F",1,2,3.60138862110889
1270,1988,57.3,0.2578695966,0,0,0,0,3.65,30.7597983,0.636998254799302,0.0156658,57.3,0.2578695966,0.346201333380597,4,432995.3,106113.1,"F",0,2,4.52769256906871
1271,1988,47,0.17349486,1,1,1,1,3.75,25.1818875,0.806451612903226,0.0210798816568047,46.5,0.169823115,0.247716757190716,4,432995.3,106112.9,"F",0,2,4.72652091925017
1276,1988,14.5,0.016513035,0,0,0,0,1.7,3.1243212,1.26865671641791,0.03978,13.4,0.0141026424,0.0242381632387536,4,432991.4,106122.1,"F",0,2,6.29364759099941
1277,1988,18.8,0.0277591776,NA,0,1,1,2.75,6.8035275,1.48648648648649,0.0512573964497041,18.5,0.026880315,0.0501482175769471,4,432990.3,106107.5,"F",1,0,11.5004347743952
1287,1988,80,0.502656,0,0,0,0,0.799999999999997,9.77665919999995,0.10178117048346,0.00209951087873165,78.6,0.4852169784,0.561308433097259,4,432981.3,106112.7,"F",0,0,15.3055545472905
1289,1988,24.2,0.0459961656,0,0,0,0,0.6,2.2242528,0.247933884297521,0.00535349716446125,24.2,0.0459961656,0.0794612988978226,4,433009.8,106090.2,"F",0,0,13.5074053762945
1290,1988,7.1,0.0039592014,0,0,0,0,0.5,0.47124,0.769230769230769,0.0198347107438017,6.5,0.003318315,0.00258022585365792,4,433009.8,106090.2,"F",0,0,13.5074053762945
1291,1988,38,0.11341176,0,0,0,0,2,10.9956,0.540540540540541,0.0128558310376492,37,0.10752126,0.156871350298531,4,433007.5,106092,"F",0,0,10.7823930553362
1295,1988,NA,NA,NA,0,1,1,-0.0499999999999998,-0.1252713,-0.031446540880503,-0.000623046875000001,15.9,0.0198556974,0.0378860078211036,4,433002.8,106108,"F",1,4,1.71172427687359
1299,1988,56.5,0.250719315,NA,0,1,1,2.85,23.6597823,0.511669658886894,0.0120498,55.7,0.2436695646,0.32791931725189,4,433001.2,106107.4,"F",1,4,3.32415402770843
1304,1988,NA,NA,NA,0,1,1,0.5,0.58905,0.625,0.0153061224489796,8,0.00502656,0.00462578816190863,4,432997.5,106108.5,"F",1,6,6.16198020119041
1310,1988,39.3,0.1213042446,0,0,0,0,2.5,13.94085,0.657894736842105,0.0162993572084481,38,0.11341176,0.163821687591132,4,432994.3,106091.3,"F",0,1,1.96468827040508
1312,1988,17.1,0.0229658814,0,0,0,0,3,5.65488,2,0.0888888888888889,15,0.0176715,0.0319422790118406,4,432993.9,106106.4,"F",0,3,7.96241169491316
1314,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432992.4,106090.8,"F",1,1,10.4656581255047
1315,1988,12,0.01130976,0,0,0,0,1.25,2.0125875,1.08695652173913,0.0316358024691358,11.5,0.010386915,0.0171173610452377,4,432992,106091.1,"F",0,1,0.500000000020373
1317,1988,30.2,0.0716316216,0,0,0,0,2.5,10.40655,0.862068965517241,0.0230034722222222,29,0.06605214,0.100367017309973,4,432991.2,106091,"F",0,1,1.21655250607065
1317,1988,30.2,0.0716316216,0,0,0,0,2.5,10.40655,0.862068965517241,0.0230034722222222,29,0.06605214,0.100367017309973,4,432993.9,106091,"F",0,1,1.51327459504177
1327,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433005.9,106075.6,"F",0,2,7.39256383132919
1328,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433005.6,106080.2,"F",0,2,6.16603600376332
1329,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433006.4,106075.6,"F",0,1,7.8294316524445
1331,1988,32.3,0.0819399966,0,0,0,0,1.5,6.95079,0.483870967741935,0.0112882653061225,31,0.07547694,0.117230921248797,4,433006.2,106103,"F",0,4,4.08533964315227
1331,1988,32.3,0.0819399966,0,0,0,0,1.5,6.95079,0.483870967741935,0.0112882653061225,31,0.07547694,0.117230921248797,4,433006.2,106083,"F",0,2,7.65375724726977
1336,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433004.5,106107.8,"F",1,4,4.86004115211005
1338,1988,8,0.00502656,0,0,0,0,0.5,0.58905,0.625,0.0153061224489796,8,0.00502656,0.00462578816190863,4,433004.5,106100.7,"F",0,4,2.2472205054037
1338,1988,8,0.00502656,0,0,0,0,0.5,0.58905,0.625,0.0153061224489796,8,0.00502656,0.00462578816190863,4,433004.5,106080.7,"F",0,2,5.1923019942973
1344,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433002.4,106101.5,"F",1,4,1.98494332415842
1346,1988,13.9,0.0151747134,0,0,0,0,0.85,1.7157063,0.620437956204379,0.0151701388888889,13.7,0.0147411726,0.0252752935125212,4,433001.8,106078.8,"F",0,2,2.35372045917659
1347,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433001.6,106103.9,"F",1,4,1.02956301409361
1348,1988,41,0.13202574,0,0,0,0,0.699999999999999,4.4752092,0.169082125603865,0.00356125,41.4,0.1346144184,0.191934368925553,4,433001.5,106074.2,"F",0,3,5.47813836992635
1350,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,433001.1,106103,"F",1,4,1.02956301409361
1352,1988,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,433000.7,106075,"F",0,3,4.46430285711588
1353,1988,20,0.031416,0,0,0,0,0.4,1.1561088,0.212765957446809,0.00454320987654322,18.8,0.0277591776,0.0515602320098346,4,433000.6,106078.3,"F",0,2,1.48660687471462
1358,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432999.5,106079.3,"F",1,2,3.18276609255749
1360,1988,31.2,0.0764539776,0,0,0,0,1.45,6.7077087,0.469255663430421,0.0108934948979592,30.9,0.0749907774,0.114079527821383,4,432998,106096,"F",0,4,7.04343666119068
1360,1988,31.2,0.0764539776,0,0,0,0,1.45,6.7077087,0.469255663430421,0.0108934948979592,30.9,0.0749907774,0.114079527821383,4,432998,106076,"F",0,4,3.62491379208102
1361,1988,52.4,0.2156519904,0,0,0,0,2.8,21.4634112,0.542635658914729,0.0129149338374291,51.6,0.2091174624,0.283031475383908,4,432998,106082.5,"F",0,2,1.2806248474793
1362,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432997.2,106081.5,"F",1,2,3.18276609255749
1363,1988,NA,NA,NA,0,1,NA,0,0,0,0,29,0.06605214,0.100367017309973,4,432996,106093.7,"F",1,1,4.6227697325087
1364,1988,19.4,0.0295593144,0,0,0,0,0,0,0,0,19,0.02835294,0.0527267766553504,4,432992.6,106093.4,"F",0,1,2.60768096206878
1364,1988,19.4,0.0295593144,0,0,0,0,0,0,0,0,19,0.02835294,0.0527267766553504,4,432992.6,106072.7,"F",0,5,5.06951674226095
1365,1988,42,0.13854456,0,0,0,0,1.85,11.2897323,0.454545454545455,0.0105,40.7,0.1301007246,0.186413052124254,4,432992.5,106097,"F",0,1,6.20080639916771
1365,1988,42,0.13854456,0,0,0,0,1.85,11.2897323,0.454545454545455,0.0105,40.7,0.1301007246,0.186413052124254,4,432992.5,106077,"F",0,3,6.50691939400738
1372,1988,9.7,0.0073898286,0,0,0,0,1,1.09956,1.25,0.0388888888888889,8,0.00502656,0.00462578816190863,4,432989.2,106106,"F",0,0,12.272326592752
1372,1988,9.7,0.0073898286,0,0,0,0,1,1.09956,1.25,0.0388888888888889,8,0.00502656,0.00462578816190863,4,432989.2,106086,"F",0,2,5.76888204075126
1374,1988,18,0.02544696,0,0,0,0,1,2.51328,0.588235294117647,0.0142222222222222,17,0.02269806,0.0443011864865388,4,432988.6,106106.2,"F",0,0,12.9031004026157
1374,1988,18,0.02544696,0,0,0,0,1,2.51328,0.588235294117647,0.0142222222222222,17,0.02269806,0.0443011864865388,4,432988.6,106086.2,"F",0,2,5.96657355610466
1380,1988,21,0.03463614,0,0,0,0,1.9,5.0438388,1.01063829787234,0.0285422222222222,18.8,0.0277591776,0.0515602320098346,4,433000.3,106052.7,"F",0,0,11.609048195261
1381,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432999.7,106068,"F",1,5,5.04777178564071
1384,1988,30.7,0.0740231646,0,0,0,0,1.95,8.5612527,0.652173913043478,0.016125,29.9,0.0702155454,0.108781179341519,4,432998.8,106059,"F",0,4,5.16236379964598
1385,1988,17.3,0.0235062366,0,0,0,0,0.6,1.4702688,0.37037037037037,0.00832,16.2,0.0206120376,0.0401911662495768,4,432998.8,106058.7,"F",0,4,5.44242592966837
1386,1988,22.8,0.0408282336,0,0,0,0,-0.4,-1.4828352,-0.172413793103448,-0.00327777777777778,23.2,0.0422733696,0.0720680284583557,4,432998.5,106067.3,"F",0,5,1.38924439895357
1393,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432996.9,106063.8,"F",1,5,2.50798724079666
1397,1988,46.1,0.1669139934,0,0,0,0,2.9,19.9978548,0.619658119658119,0.0151469363474122,46.8,0.1720214496,0.249500908078962,4,432996.3,106063.5,"F",0,5,0.670820393282476
1398,1988,38.1,0.1140094494,0,0,0,0,2.1,11.5783668,0.564516129032258,0.0135371900826446,37.2,0.1086867936,0.158000961844841,4,432996.2,106067.1,"F",0,5,1.70293863661742
1399,1988,35.7,0.1000984446,0,0,0,0,1.35,7.28419230000001,0.378151260504202,0.00851652892561984,35.7,0.1000984446,0.146032624369654,4,432996.2,106066.8,"F",0,5,1.48660687475769
1401,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432995.1,106065.8,"F",1,5,2.30867927610615
1403,1988,29.8,0.0697466616,0,0,0,0,2.2,11.1275472,0.63953488372093,0.0157422222222222,34.4,0.0929410944,0.137038424549507,4,432995,106066,"F",0,5,0.223606797736963
1412,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432994.4,106063.6,"F",1,5,2.30867927610615
1416,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432993.9,106067.8,"F",1,5,2.33238075791416
1428,1988,20.3,0.0323655486,0,0,0,0,0.699999999999999,2.0561772,0.360824742268041,0.00808024691358024,19.4,0.0295593144,0.0545234531120938,4,432991.4,106067.6,"F",0,5,2.50798724079666
1430,1988,NA,NA,NA,0,1,1,-0.35,-0.860405699999999,-0.22875816993464,-0.00427929687499999,15.3,0.0183854286,0.0341701469264037,4,432991.2,106067.8,"F",1,5,2.70000000001164
1432,1988,23,0.04154766,0,0,0,0,1.6,5.4286848,0.689655172413793,0.01728,23.2,0.0422733696,0.0720680284583557,4,432990.7,106069,"F",0,5,3.41760149813689
1452,1988,8.9,0.0062211534,0,0,0,0,1.45,1.6968567,1.62921348314607,0.0600138888888889,8.9,0.0062211534,0.0073299247284295,4,432985.7,106067.2,"F",0,4,8.22192191644982
1456,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432983,106056.7,"F",1,3,0.80622577483888
1457,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432982.6,106057.4,"F",1,3,0.80622577483888
1458,1988,55.9,0.2454225774,0,0,0,0,0,0,0,0,56,0.24630144,0.33559924828106,4,432981.3,106062.2,"F",0,3,3.00166620395995
1460,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432981.2,106059.2,"F",1,3,2.28035085017913
1470,1988,19.9,0.0311026254,0,0,0,0,0.5,1.61007,0.238095238095238,0.00512500000000001,21,0.03463614,0.0615137847594427,4,432986.7,106003,"F",0,2,5.60802995712917
1471,1988,27.1,0.0576805614,0,0,0,0,2.2,8.3629392,0.833333333333333,0.022,26.4,0.0547392384,0.0897812781598379,4,432986.5,106005.3,"F",0,2,4.5793012567589
1472,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432986.4,105997.4,"F",1,1,10.978615577586
1474,1988,42.2,0.1398671736,0,0,0,0,-0.449999999999999,-2.9370033,-0.10948905109489,-0.00211989795918368,41.1,0.1326705534,0.189146712066324,4,432985,106007.1,"F",0,2,2.47386337539107
1475,1988,64.5,0.326746035,0,0,0,0,-0.0499999999999972,-0.510117299999946,-0.00770416024653269,-0.000153727810650871,64.9,0.3308112654,0.415804663313709,4,432984,105992.7,"F",0,2,5.2773099207915
1476,1988,25.7,0.0518748846,0,0,0,0,1.75,6.5286375,0.686274509803922,0.0171745867768595,25.5,0.051070635,0.0854381239226608,4,432983.3,106005.7,"F",0,2,2.11896201004555
1477,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432982.6,106007.7,"F",1,1,10.978615577586
1478,1988,19.7,0.0304805886,0,0,0,0,0.75,2.0911275,0.405405405405405,0.00921280276816609,18.5,0.026880315,0.0501482175769471,4,432982.2,106008,"F",0,1,0.499999999973807
1487,1988,67.4,0.3567883704,0,0,0,0,1.2,12.6669312,0.175438596491228,0.00370247933884298,68.4,0.3674541024,0.451633507410681,4,432975.3,106001.8,"F",0,1,9.38616002419314
1497,1988,NA,NA,NA,0,1,1,1.25,3.3870375,0.675675675675676,0.016845703125,18.5,0.026880315,0.0501482175769471,4,432987.8,105992.3,"F",1,1,5.28866712885328
1502,1988,47,0.17349486,0,0,0,0,3.4,23.1787248,0.726495726495726,0.018445,46.8,0.1720214496,0.249500908078962,4,432982.7,105982,"F",0,2,0.707106781186548
1505,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432982.2,105981.5,"F",1,2,4.78016736110329
1509,1988,25.1,0.0494809854,0,0,0,0,2.25,7.5457305,0.953389830508474,0.0263356267646172,23.6,0.0437436384,0.073844513830703,4,432980.1,105982,"F",0,2,2.15870331452627
1515,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432979.3,105985.3,"F",1,2,4.78016736110329
1534,1988,81,0.51530094,0,0,0,0,0.450000000000003,5.61600270000004,0.0563204005006261,0.00114572985098543,79.9,0.5014001454,0.581999129250203,4,432971,105977.5,"F",0,0,11.3899078134923
1537,1988,24,0.04523904,0,0,0,0,1,3.45576,0.434782608695652,0.00997732426303855,23,0.04154766,0.0707585372063513,4,432988.5,105969.7,"F",0,1,3.02654919008739
1539,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432988.1,105966.7,"F",1,1,11.9402680036714
1540,1988,78.9,0.4889279934,0,0,0,0,-1.05,-13.1864733,-0.133079847908745,-0.00255898491083676,78.9,0.4889279934,0.566406091934834,4,432988.1,105963.1,"F",0,2,3.59999999999127
1544,1988,13.3,0.0138929406,0,0,0,0,0.55,1.0842447,0.419847328244275,0.00958680555555555,13.1,0.0134782494,0.0233885534324909,4,432985.2,105951.5,"F",0,4,0.360555127555278
1545,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432985,105951.8,"F",1,4,3.67151195014874
1547,1988,9.4,0.0069397944,0,0,0,0,-1.4,-2.3310672,-1.52173913043478,-0.0206111111111111,9.2,0.0066476256,0.00891183471820903,4,432984.7,105952,"F",0,4,0.360555127535098
1554,1988,16.8,0.0221671296,0,0,0,0,0.45,1.0920987,0.283018867924528,0.00618,15.9,0.0198556974,0.0378860078211036,4,432983.7,105968.9,"F",0,1,4.919349550467
1555,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432983.7,105955.6,"F",1,4,2.75862284484278
1557,1988,12.7,0.0126677166,0,0,0,0,0.75,1.2664575,0.652173913043478,0.016125,11.5,0.010386915,0.0171173610452377,4,432980.5,105958.8,"F",0,5,4.52548339960008
1564,1988,12,0.01130976,0,0,0,0,1.05,1.8225207,0.867768595041322,0.023205,12.1,0.0114990414,0.0193847694896031,4,432978.5,105952.6,"F",0,10,3.44818792990219
1572,1988,3.9,0.0011945934,0,0,0,0,-0.1,-0.0612612,-0.263157894736842,-0.004875,3.8,0.0011341176,0.000235988971690763,4,432976.9,105955.9,"F",0,11,3.40000000000274
1575,1988,73.8,0.4277633976,0,0,0,0,-1.1,-12.9418212,-0.149051490514905,-0.00285283933518006,73.8,0.4277633976,0.509006783148183,4,432975.3,105965.5,"F",0,2,6.9526973183097
1578,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432973.9,105957.5,"F",1,6,3.31058907144691
1583,1988,7.5,0.004417875,0,0,0,0,0.25,0.2847075,0.333333333333333,0.00739795918367347,7.5,0.004417875,0.00401243962230411,4,432971.4,105952.4,"F",0,8,0.223606797762995
1584,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432970.9,105956.1,"F",1,6,3.31058907144691
1585,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432970.8,105960.2,"F",1,5,4.1012193308741
1586,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432970.6,105951.2,"F",1,8,1.22065556158005
1594,1988,11.7,0.0107513406,0,0,0,0,-0.0999999999999996,-0.1712172,-0.0925925925925923,-0.00180165289256198,10.8,0.0091609056,0.0147515716040378,4,432988.5,105953.5,"F",0,3,3.89101529166747
1598,1988,17.7,0.0246057966,0,0,0,0,0.800000000000001,1.9854912,0.481927710843374,0.0112355555555556,16.6,0.0216424824,0.0408408125334634,4,432987.8,105948,"F",0,4,4.72016948847782
1610,1988,77.4,0.4705142904,0,0,0,0,1.2,14.1748992,0.157068062827226,0.00329583637691747,76.4,0.4584348384,0.536871263494196,4,432983.7,105937,"F",0,3,8.70057469367419
1615,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432981.8,105953.6,"F",1,7,2.75862284484278
1619,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432978.8,105948.6,"F",1,8,4.3011626335
1621,1988,15.9,0.0198556974,0,0,0,0,1,2.19912,0.666666666666667,0.0165680473372781,15,0.0176715,0.0319422790118406,4,432978.3,105947.7,"F",0,8,1.02956301410633
1623,1988,14.7,0.0169717086,0,0,0,0,1.7,3.1243212,1.26865671641791,0.03978,13.4,0.0141026424,0.0242381632387536,4,432977.2,105951.6,"F",0,10,3.39999999998904
1624,1988,14.3,0.0160606446,0,0,0,0,0.35,0.733956299999999,0.255474452554744,0.00552958579881656,13.7,0.0147411726,0.0252752935125212,4,432977,105945.4,"F",0,8,2.83019433963673
1626,1988,43.7,0.1499870526,0,0,0,0,4.45,28.2747927,0.99109131403118,0.0277781635802469,44.9,0.1583374254,0.227004681757155,4,432976.1,105941.5,"F",0,6,4.53541618816813
1627,1988,13.9,0.0151747134,0,0,0,0,-0.3,-0.598474799999999,-0.241935483870968,-0.00450887573964496,12.4,0.0120763104,0.0205928514946815,4,432975.5,105936.4,"F",0,3,0.84852813740122
1628,1988,7.3,0.0041853966,0,0,0,0,0.5,0.51051,0.714285714285714,0.0180555555555556,7,0.00384846,0.00283079498314511,4,432975,105946.8,"F",0,7,0.412310562582236
1629,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432975,105937.1,"F",1,4,1.30384048104165
1630,1988,20.4,0.0326852064,0,0,0,0,0,0,0,0,20,0.031416,0.0567392162776545,4,432974.9,105952.3,"F",0,10,3.60138862110889
1631,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432974.9,105935.8,"F",1,3,0.538516480717774
1632,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432974.7,105947.3,"F",1,7,0.412310562578707
1633,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432974.7,105935.3,"F",1,4,0.538516480717774
1634,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432974.6,105946.9,"F",1,7,0.412310562578707
1643,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432971.3,105952.2,"F",1,8,1.22065556158005
1644,1988,15.1,0.0179079054,0,0,0,0,1.35,2.6189163,0.985401459854014,0.0275578512396694,13.7,0.0147411726,0.0252752935125212,4,432970.7,105946.5,"F",0,6,3.9204591567472
1651,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432981.9,105911,"F",1,2,1.50000000000582
1652,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432980.7,105910.1,"F",1,3,1.50000000000582
1665,1988,10.7,0.0089920446,0,0,0,0,1,1.41372,1,0.028125,10,0.007854,0.0115406033383165,4,432975,105910,"F",0,7,5.52268050860575
1666,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432974.9,105918,"F",1,7,5.01597448159332
1671,1988,6.7,0.0035256606,0,0,0,0,0.5,0.43197,0.833333333333333,0.022,6,0.00282744,0.00184684474163432,4,432974,105914,"F",0,7,2.70185121723311
1672,1988,10.7,0.0089920446,0,0,0,0,1,1.41372,1,0.028125,10,0.007854,0.0115406033383165,4,432973.5,105912.3,"F",0,7,2.84253408072123
1674,1988,6.2,0.0030190776,0,0,0,0,-0.5,-0.51051,-0.833333333333333,-0.013265306122449,6,0.00282744,0.00184684474163432,4,432973.2,105921.8,"F",0,6,4.14366987101655
1675,1988,23.7,0.0441151326,0,0,0,0,1,3.45576,0.434782608695652,0.00997732426303855,23,0.04154766,0.0707585372063513,4,432972.8,105920.8,"F",0,7,3.50000000002328
1676,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432972.6,105925.9,"F",1,4,7.97119815333608
1677,1988,53.2,0.2222870496,0,0,0,0,0.949999999999999,7.60306469999999,0.183044315992293,0.0038722,51.9,0.2115561294,0.287425425009537,4,432972,105924.5,"F",0,4,1.52315462115826
1678,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432971.3,105914.1,"F",1,6,1.66433169768467
1681,1988,45.9,0.1654688574,0,0,0,0,0,0,0,0,46,0.16619064,0.23716474961108,4,432970.8,105918.4,"F",0,7,0.899999999965075
1683,1988,NA,NA,NA,0,1,1,2.65,4.8494523,1.85314685314685,0.0762283950617284,14.3,0.0160606446,0.0293636209170855,4,432970.3,105910.1,"F",1,5,3.12569992160443
1684,1988,NA,NA,NA,0,1,1,3.7,5.6376012,2.76119402985075,0.199388888888889,13.4,0.0141026424,0.0242381632387536,4,432970.3,105909.8,"F",1,5,3.42344855371488
1685,1988,12,0.01130976,1,1,1,1,NA,NA,NA,NA,8.9,0.0062211534,0.0073299247284295,4,432970.3,105909.8,"F",0,5,3.42344855371488
1686,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432969.9,105918.4,"F",1,7,4.52216762181612
1687,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432969.9,105913.2,"F",1,6,1.66433169768467
1688,1988,NA,NA,NA,0,1,1,2.05,3.5582547,1.56488549618321,0.0559320987654321,13.1,0.0134782494,0.0233885534324909,4,432969.7,105928.5,"F",1,3,3.89486841880797
1689,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432968,105912.9,"F",1,6,1.92353840619059
1690,1988,7.4,0.0043008504,0,0,0,0,0,0,0,0,7,0.00384846,0.00283079498314511,4,432967.5,105910.9,"F",0,5,2.06155281280883
1691,1988,11.8,0.0109359096,0,0,0,0,0.5,0.90321,0.416666666666667,0.00950413223140496,12,0.01130976,0.0189094910011629,4,432967.3,105910.5,"F",0,5,2.49999999999767
1692,1988,4.4,0.0015205344,0,0,0,0,0,0,0,0,5,0.0019635,0.000860287069527236,4,432966.1,105918.4,"F",0,6,1.82482875907846
1693,1988,18.1,0.0257304894,0,0,0,0,0.5,1.29591,0.294117647058824,0.0064453125,17,0.02269806,0.0443011864865388,4,432965.7,105923.6,"F",0,3,5.09607692251115
1694,1988,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,4,432964.3,105918.7,"F",1,5,5.60802995715901
1700,1988,19,0.02835294,0,0,0,0,1.25,3.3870375,0.675675675675676,0.016845703125,18.5,0.026880315,0.0501482175769471,4,432963.5,105910.1,"F",0,4,5.29999999999385
1701,1988,14.4,0.0162860544,0,0,0,0,0.5,1.06029,0.357142857142857,0.00798816568047337,14,0.01539384,0.0279080805462376,4,432963.4,105922.1,"F",0,2,3.5171010790133
1702,1988,8,0.00502656,0,0,0,0,-0.5,-0.66759,-0.625,-0.0104938271604938,8,0.00502656,0.00462578816190863,4,432963.3,105920,"F",0,5,1.64012194668798
3,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433049.3,106903.7,"F",1,3,0.299999999988358
4,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433049,106903.7,"F",1,3,0.299999999988358
5,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433048.7,106903.7,"F",1,3,0.299999999988358
16,1996,92,0.66476256,0,0,0,0,3.24999999999999,45.0014565000001,0.36599099099099,0.00748375510204083,88.8,0.6193224576,0.70922224715478,12,433065.5,106880.3,"F",0,0,25.2606413220083
17,1996,30.9,0.0749907774,0,0,0,0,3.99999999999999,18.472608,1.32450331125828,0.0287544623208959,30.2,0.0716316216,0.102216880650762,12,433064.5,106876.5,"F",0,0,22.2948424528883
18,1996,48.1,0.1817109294,0,0,0,0,1.49999999999999,11.3097599999999,0.310559006211177,0.00632886357343455,48.3,0.1832251806,0.250289289984426,12,433059.7,106876,"F",0,0,18.0413414135332
19,1996,10.2,0.0081713016,0,0,0,0,-3,-5.702004,-2.60869565217391,-0.0450120900241801,11.5,0.010386915,0.0147187888384585,12,433059.7,106876,"F",0,0,18.0413414135332
42,1996,84.4,0.5594686944,0,0,0,0,1.49999999999999,19.9570139999999,0.176470588235292,0.00356713685676421,85,0.5674515,0.677119066746301,12,433055,106867.5,"F",0,1,9.92018144993089
52,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433046.6,106851.6,"F",1,16,2.549509756761
53,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433046.4,106856.4,"F",1,20,0.63245553207049
55,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433046.2,106862.6,"F",1,20,2.35372045919081
57,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433045.8,106856.6,"F",1,21,0.63245553207049
58,1996,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,12,433045.7,106860.3,"F",1,21,1.80277563773199
